,refs,trans,model_corrected
0,when i get up i see my skin vague,when can i down get up other i see this my all skin vague once,when i get up i see my skin vague
1,my lungs feel heavy like they are filled with mucus,my how lungs are feel heavy like am they are now filled are with off mucus,my lungs feel heavy like they are filled with mucus
2,i carried a heavy bag yesterday and when i get up today i felt a great shoulder pain,i carried a heavy now bag thatll yesterday themselves and mightnt when i get up wouldn today than i his felt isn a great shoulder pain should,i carried a heavy bag yesterday and when i get up today i felt a great shoulder pain
3,my knee is hurting so badly,my havent knee from is hurting so badly,my knee is hurting so badly
4,every time i look to left i feel a sharp pain in my neck,every wont time i look to left i feel before a most sharp until pain my in my neck during,every time i look to left i feel a sharp pain in my neck
5,my hair is falling out after i take a shower,my hair was is falling yours out after i wasn take against a who shower off,my hair is falling out after i take a shower
6,i feel joint pain every time i move,i in feel joint own pain every these time i youre move,i feel joint pain every time i move
7,when i force my eyes to view i have blurry vision,when i here force arent my hasnt eyes to view i those have shouldn blurry vision,when i force my eyes to view i have blurry vision
8,i was travelling by ship and i feel dizzy,i was travelling doesn by ship will and any i both feel dizzy,i was travelling by ship and i feel dizzy
9,when i played football i dislocated my shoulder,when i few played wont football off i dislocated my shoulder been,when i played football i dislocated my shoulder
10,i have a blurry vision and i cant see in the darkness  what is the reason doctor ,i have isn a herself blurry all vision while and they i shouldve cant see in the darkness what is the more reason doctor doesnt,i have a blurry vision and i cant see in the darkness  what is the reason doctor 
11,i am always cold even when i am wearing layers,i does am for always cold ve even this when hers i am wearing aren layers,i am always cold even when i am wearing layers
12,i had an accident and my wound was open when i arrived to hospital,i had an mustnt accident and youre my hasn wound the was once open when under i whom arrived to who hospital each,i had an accident and my wound was open when i arrived to hospital
13,i have a hard muscle pain since i went to the gym,i myself have needn a not hard ours muscle for pain since wasn i werent went to the gym,i have a hard muscle for pain since i went to the gym
14,there is a sharp pain in my bicep i have tried to apply pain relief cream but it does not help,there is further a thatll sharp pain didn in from my ll bicep be i were have wont tried to wont apply should pain relief hers cream but it themselves does against not help,there is a sharp pain in my bicep i have tried to apply pain relief cream but it does not help
15,redness swelling and difficulty walking,redness doesn swelling and difficulty over walking,redness swelling and difficulty walking
16,i do not know why i feel cold,i wont do has not know because why isn i feel them cold wasn,i do not know why i feel cold
17,my knees swell right below the knee cap and hurt when i put weight on them,my knees will swell right below own the wasn knee cap and hurt when i mustnt put weight whom on them,my knees swell right below the knee cap and hurt when i put weight on them
18,i have cloudy eyes,i have shes cloudy be eyes,i have cloudy eyes
19,the nerves were so damaged during the operation on my ankle that i cannot stand being touched on the scar,the any nerves shant were so damaged those during the operation at on just my yourself ankle that i own cannot don stand being ve touched down on hasnt the scar,the nerves were so damaged during the operation on my ankle that i cannot stand being touched on the scar
20,i got acne when i ate chili,i got acne your when i hers ate chili,i got acne when i ate chili
21,my entire body is freezing,my entire body is freezing,my entire body is freezing
22,i feel very hard to breathe,i feel werent very hard to won breathe,i feel very hard to breathe
23,i have muscle pain at my left leg,i where have muscle mustnt pain be at my during left leg,i have muscle pain at my left leg
24,it is like i have a needle pushing through my heart,it is like too i yourself have by a who needle pushing isnt through my heart shant,it is like i have a needle pushing through my heart
25,i had alot of exercise yesterday so i feel sharp muscle pains,i had her alot mightn of exercise yesterday so i couldn feel sharp our muscle pains shouldnt,i had alot of exercise yesterday so i feel sharp muscle pains
26,the area around my heart doesnt feel good,the all area around weren my heart doesnt mustnt feel good why,the area around my heart doesnt feel good
27,i feel a pain on the left side of my chest where my heart is,i them feel those a pain its on the after left side of where my while chest where my neednt heart which is that,i feel a pain on the left side of my chest where my heart is
28,my abdominal muscles have great pain since i was at gym,my abdominal muscles have great pain during since my i dont was at gym now,my abdominal muscles have great pain since i was at gym
29,when i extend my leg there is pain in knee joint,when i mustn extend my leg there is himself pain in with knee joint,when i extend my leg there is pain in knee joint
30,i have a great stomach ache and i cant eat any thing,i did have to a great stomach its ache and own i very cant eat for any thing,i have a great stomach ache and i cant eat for any thing
31,i have pain but i cant specify place,i have shouldve pain but i cant just specify shant place,i have pain but i cant specify place
32,i cannot breathe because of this dull ache below my left shoulder,i my cannot breathe shant because me of this dull ache below my you left shoulder whom,i cannot breathe because of this dull ache below my left shoulder
33,i feel a pain in my back when i sit on a chair for long,i what feel a pain with in further my needn back when how i sit those on more a themselves chair below for our long how,i feel a pain in my back when i sit on a chair for long
34,my daughter had her eyebrows threaded and it pulled an opening of skin in one of her brows that is now puffy and oozing,my daughter had her eyebrows ours threaded and shouldn it pulled an both opening of other skin in one of her aren brows that once is now puffy being and oozing were,my daughter had her eyebrows threaded and it pulled an opening of skin in one of her brows that is now puffy and oozing
35,had i stepped on a needle it wouldnt have hurt so much like this damned spur in my heel,had an i those stepped on wouldnt a isnt needle does it won wouldnt yours have hurt so he much arent like to this damned spur under in my mustn heel,had i stepped on a needle it wouldnt have hurt so much like this damned spur in my heel
36,i have some pain when im walking around my knees,i have some all pain when you im walking ve around my that knees,i have some pain when im walking around my knees
37,i cut myself and im bleeding,i cut myself should and doesnt im here bleeding will,i cut myself and im bleeding
38,my hair is coming out in chunks especially when i wash it,my hair is are coming out hers in chunks especially when i wash it theirs,my hair is coming out in chunks especially when i wash it
39,there are lots of hairs on my pillow in the morning,there are lots not of hairs when on my yours pillow in shouldn the him morning,there are lots of hairs on my pillow in the morning
40,i have a head pain every single day,i have against a head pain shouldve every single couldn day,i have a head pain every single day
41,when i get out of bed in the morning my body feels very weak,when i get hasn out they of this bed against in the which morning my our body did feels does very youll weak,when i get out of bed in the morning my body feels very weak
42,when i play sports  i have some burning sensation in my spine,when my i up play sports had i how have some burning sensation dont in my me spine,when i play sports  i have some burning sensation in my spine
43,my foot hurts and i cant turn it  maybe its broken,my where foot very hurts me and ve i cant turn was it such maybe needn its can broken,my foot hurts me and i cant turn it  maybe its broken
44,i have a dull ache in my stomach  it gets worse after i eat,i because have a dull ache in my don stomach it gets same worse yourselves after it i eat neednt,i have a dull ache in my stomach  it gets worse after i eat
45,my knee doesnt want to bend well,my youd knee himself doesnt than want to his bend well,my knee doesnt want to bend well
46,in the morning my respiration is loud,in these the morning my hadn respiration ain is loud,in the morning my respiration is loud
47,i was very active in sports but now my body is feeling pain,i them was very you active in sports havent but had now my body shouldve is feeling pain don,i was very active in sports but now my body is feeling pain
48,i cant hear out of my ear properly i feel like there is something in it causing irritation,i while cant hear out were of me my ear under properly i feel like there needn is something if in ain it have causing him irritation,i cant hear out of my ear properly i feel like there is something in it causing irritation
49,i can hardly move my neck  it hurts,i couldn can above hardly youll move themselves my other neck it just hurts all,i can hardly move my neck  it just hurts
50,i have a sharp pain in my lower stomach,i have having a sharp mustnt pain in my lower wasnt stomach wasnt,i have a sharp pain in my lower stomach
51,it feels like my heart is going to leap out of my body it hurts,it ain feels like my heart is going it to neednt leap out did of my won body then it hurts,it feels like my heart is going to leap out of my body then it hurts
52,im having a hard time hearing,im ll having no a hard hasnt time why hearing,im having a hard time hearing
53,there is a tingling sensation in my neck,there just is wouldnt a tingling sensation in through my these neck,there is a tingling sensation in my neck
54,i have shooting pains up and down my back,i have shooting pains some up ll and some down my back,i have shooting pains up and down my back
55,i have a sharp pain in my abdomen,i over have ain a sharp pain in of my abdomen,i have a sharp pain in my abdomen
56,is my cut infected or just healing,is youve my cut infected me or just healing,is my cut infected or just healing
57,my knee feels weak and it gave way the other day at the top of the stairs  luckily there was a rail to hold on to,my knee hadn feels weak and it gave own way him the other day at the hadnt top of through the stairs luckily werent there was what a rail to hold who on to,my knee feels weak and it gave way the other day at the top of the stairs  luckily there was a rail to hold on to
58,mr hair is falling out just by combing it,mr hair here is mightnt falling out any just by combing hasn it,mr hair is falling out just by combing it
59,my heart is pumping fast and im having a hard time to breath,my heart is pumping fast and such im having before a over hard wont time up to after breath his,my heart is pumping fast and im having a hard time to breath
60,i think theres fluid in my ears,i during think be theres fluid myself in wasn my ears,i think theres fluid in my ears
