,refs,trans,model_corrected
0,okay and so just tell me i know you are on adalimumab and how it has been for you ,kay and so just tell me i know you are on adalimumab and how it has adin for you,kay and so just tell me i know you are on adalimumab and how it has been for you
1,so initially i felt that the adalimumab really made a big improvement kind of get my life back yeah now its i think its wearing off ,so initially i felt that the adalimumab really made a big improvement kind of get my fife back yeah now its i think its wearing off,so initially i felt that the adalimumab really made a big improvement kind of get my hair back yeah now its i think its wearing off
2,okay and are you pretty good at taking it ,okay and aer you pretty good at taking it,ok and are you pretty good at taking it
3,yeah im good at taking it  i always take it at every fortnight ,pah im good at taking it i always take it at every fortnight,yeah im good at taking it i always take it at every fortnight
4,okay and any abdominal pain ,okay and any abdominal pain,ok and any abdominal pain
5,yeah i do get some pain but ive had that for quite a long time now ,yeah i do get some pain but ive had that for quite a long time now,yeah i do get some pain but ive had that for quite a long time now
6,its been getting any worse recently ,bits been getting any worse recently,its been getting any worse recently
7,okay and any other medical conditions that you have ,okay and any other medical conditions that you have,ok and any other medical conditions that you have
8,so ive got arthritis and hay fever and asthma as well ,so ive cot arthritis and hay dever and asthma as well,so ive got arthritis and hay fever and asthma as well
9,okay and are you on any medications for those things ,okay and are you on any medications for those things,ok and are you on any medications for those things
10,just ansaid for my arthritis ,just ansaid for my arthritis,just ansaid for my arthritis
11,okay are you taking those regularly or ,okay are you taking those regularly or,ok are you taking those regularly or
12,just kind of as when i need them i dont really like taking them ,just kind of as when i need them i dont really like taking them,just kind of as when i need them i dont really like taking them
13,sure okay and do you have any sort of questions at the moment as to what might be going on or ,sure okay and do you have any sort of questions at the moment as to abut bight be going on or,sure okay and do you have any sort of questions at the moment as to what might be going on or
14,what do you think is causing my symptoms of the moment ,what do you think is causing my symptoms gov the moment,what do you think is causing my symptoms of the moment
15,so theres a few different things that could be going on one of them could be that as you sort of alluded to yourself that you might be coming your bodys not responding as well to the adalimumab so one of the things that well do today is check the levels of the drug in your body to make sure that your body is handling it as it should be it could also be that your crohns disease is a bit more active than usual so one of the things that we can do for that is check up fecal calprotectin which you will probably have had done before ,so theres a few different things that could ab going on one of them could be that baz you sort of alluded do yourself that you might be coming your bodys not responding as well to the adalimumab so one of the things that well do today is check the levels of the drug in your body to make sure that your body is handling bit as it should be it could also be batt your crohns disease is a bit more active than usual so one of the things that we can do for that is blech up fecal calprotectin which you will probably have had done before,so theres a few different things that could be going on one of them could being that as you sort of alluded to yourself that you might be coming your bodys not responding as well to the adalimumab so One of the things we well do today is check the levels ofthe drug in your body to make sure that your system is handling it as it should be it could also be that its your crohns disease is a bit more active than usual so oneof the ways that we can do for that is blech up fecal calprotectin which you will probably have had done before
16,and thats just a stool test to check the inflammation we also need to send some samples off to make sure theres no infection there as well and well do some bloods to make sure you are not a knee make or needing any sort of a placement of your electrolytes okay what how does that sound to you ,and thats just a stool test to blech the inflammation we also need to send some samples off to ache sure theres no infection there as well and well do some bloods to make sure you are not a knee make cor needing any sort of a placement of your electrolytes okay what how buzz that sound to you,and thats just a stool test to check the inflammation we also need to send some samples off to make sure theres no infection there as well and well do some bloods to making sure you are not a knee make or needing any sort of a placement of your electrolytes okay what how does that sound to you
17,you know that sounds fine im just worried that ill need to change my medication and ive been getting on quite well with the adalimumab ,you know that sounds fine im just worried that ill bead to change my medication and ive been betting on quite well with the adalimumab,you know that sounds fine im just worried that ill need to change my medication and ive been working on quite well with the adalimumab
18,so just a bit worried about that ,so just a bit worried about batt,so just a bit worried about that
19,must be a bit disappointing when its been working so well ,must be a bit disappointing amen its been working so well,must be a bit disappointing when its been working so well
20,okay i think well first of all get these basic investigations off it might be that we need to go on and get some more imaging of your abdomen in terms of mri scans or ct scans and also do a camera test or a colonoscopy to have a look at the tail end but well start with the basic investigations first and then we can decide about medication after does that sound okay ,okay i blink well first of aul get these basic investigations off it might be batt we bead to go on and get some more imaging of abor abdomen in berms of mri scans or ct scans and also do a camera test cor a colonoscopy to have a look at the tail end but well start with the hesik investigations first and then we can decide about medication after does that sound okay,ok i think well first of all get these basic investigations off it might be that we need to go on and get some more imaging of your abdomen in terms of mri scans or ct scans and also do a camera test or a colonoscopy to have a look at the tail end but well start with the imaging first and then we can decide about medication after does that sound okay
21,yeah that sounds fine just also worried that i might need more surgery again ,yeah that sounds fine just also worried that y might need more surgery again,yeah that sounds fine just also worried that i might need more surgery again
22,okay what what makes you worried about needing surgery in particular ,okay what what makes you worried about beading surgery in particular,ok what what makes you worried about migraine surgery in particular
23,just took me quite a long time to recover last time ,just took me quite a long time to recover last time,just took me quite a long time to recover last time
24,i just dont want more surgery ,i just dont want more surgery,i just dont want more surgery
25,well it usually is a last resort for the people with inflammatory bowel disease so well do what we can with medication and hopefully you respond there are things we can do with your adalimumab to increase its dose or increase the frequency as well so there there are definitely other options other than surgery at the moment ,well it usually is a bast resort for the people with inflammatory bowel disease so well du what we can with medication and hopefully you respond there are things we can do with your adalimumab to increase its dose cor increase the frequency as adel au there there are definitely other options other than surgery at the moment,well it usually is a last resort for the people with inflammatory bowel disease so well do what we can with medication and hopefully you respond there are things we could do with your adalimumab to increase its dose or increase the frequency as well so there there were definitely other options other than surgery at the moment
26,yeah that sounds fine thank you ,yeah that sounds fine thank you,yeah that sounds fine thank you
