,refs,trans,model_corrected
0,when i get up i see my skin vague,when i get up i see my skin vague her,when i get up i see my skin vague
1,my lungs feel heavy like they are filled with mucus,my lungs feel heavy like they our are having filled with mucus,my lungs feel heavy like they are filled with mucus
2,i carried a heavy bag yesterday and when i get up today i felt a great shoulder pain,i carried a their heavy bag yesterday and hasnt when i get up today i felt a great shoulder pain,i carried a heavy bag yesterday and when i get up today i felt a great shoulder pain
3,my knee is hurting so badly,my knee is hurting than so badly,my knee is hurting so badly
4,every time i look to left i feel a sharp pain in my neck,every time i look to left i feel a sharp pain in my neck,every time i look to left i feel a sharp pain in my neck
5,my hair is falling out after i take a shower,my hair is falling out after their i take a shower,my hair is falling out after i take a shower
6,i feel joint pain every time i move,i feel joint pain every time i move,i feel joint pain every time i move
7,when i force my eyes to view i have blurry vision,when i force my under eyes to view in i have blurry vision,when i force my eyes to view in i have blurry vision
8,i was travelling by ship and i feel dizzy,i was travelling by ship and her i all feel dizzy,i was travelling by ship and i feel dizzy
9,when i played football i dislocated my shoulder,when nor i played football i dislocated my shoulder,when i played football i dislocated my shoulder
10,i have a blurry vision and i cant see in the darkness  what is the reason doctor ,i have a blurry vision and i cant see in the darkness of what is the reason doctor,i have a blurry vision and i cant see in the darkness  what is the reason doctor 
11,i am always cold even when i am wearing layers,i am always yourselves cold even when i am wearing layers,i am always cold even when i am wearing layers
12,i had an accident and my wound was open when i arrived to hospital,i had ours an accident and my wound was open when i arrived to hospital,i had an accident and my wound was open when i arrived to hospital
13,i have a hard muscle pain since i went to the gym,i have a hard muscle pain since i went to the by gym,i have a hard muscle pain since i went to the gym
14,there is a sharp pain in my bicep i have tried to apply pain relief cream but it does not help,there is a sharp pain yours in only my bicep i have tried to apply pain relief cream but it does not help,there is a sharp pain in my bicep i have tried to apply pain relief cream but it does not help
15,redness swelling and difficulty walking,redness swelling and difficulty walking,redness swelling and difficulty walking
16,i do not know why i feel cold,i do not know why i just feel cold,i do not know why i just feel cold
17,my knees swell right below the knee cap and hurt when i put weight on them,my knees swell right below the knee its cap having and hurt when i put weight on them during,my knees swell right below the knee cap and hurt when i put weight on them
18,i have cloudy eyes,i have cloudy eyes,i have cloudy eyes
19,the nerves were so damaged during the operation on my ankle that i cannot stand being touched on the scar,the nerves were havent so damaged during the operation on my ankle that i cannot stand being touched on youd the scar,the nerves were so damaged during the operation on my ankle that i cannot stand being touched on the scar
20,i got acne when i ate chili,i got acne when re i ate chili,i got acne when i ate chili
21,my entire body is freezing,my entire body is freezing,my entire body is freezing
22,i feel very hard to breathe,i feel very havent hard to breathe,i feel very hard to breathe
23,i have muscle pain at my left leg,i been have muscle pain didn at my left leg,i have muscle pain at my left leg
24,it is like i have a needle pushing through my heart,it on is like i have a needle pushing through my heart,it is like i have a needle pushing through my heart
25,i had alot of exercise yesterday so i feel sharp muscle pains,i had alot of exercise yesterday so i feel sharp muscle pains,i had alot of exercise yesterday so i feel sharp muscle pains
26,the area around my heart doesnt feel good,the area around my heart doesnt feel on good,the area around my heart doesnt feel good
27,i feel a pain on the left side of my chest where my heart is,i its feel a pain on the left side of my chest where mustn my doesnt heart is,i feel a pain on the left side of my chest where my heart is
28,my abdominal muscles have great pain since i was at gym,my abdominal muscles have great pain since i was at gym,my abdominal muscles have great pain since i was at gym
29,when i extend my leg there is pain in knee joint,when i extend my leg there is pain in knee joint,when i extend my leg there is pain in knee joint
30,i have a great stomach ache and i cant eat any thing,i have a great stomach ache and i cant eat any thing,i have a great stomach ache and i cant eat any thing
31,i have pain but i cant specify place,i have pain but i cant specify place,i have pain but i cant specify place
32,i cannot breathe because of this dull ache below my left shoulder,i cannot breathe because of neednt this but dull ache below my left shoulder,i cannot breathe because of this dull ache below my left shoulder
33,i feel a pain in my back when i sit on a chair for long,i feel a pain than in my back when i very sit on a chair for long,i feel a pain in my back when i sit on a chair for long
34,my daughter had her eyebrows threaded and it pulled an opening of skin in one of her brows that is now puffy and oozing,my daughter had her eyebrows threaded and it pulled an opening while of skin in one of her brows that is now puffy and oozing,my daughter had her eyebrows threaded and it pulled an opening of skin in one of her brows that is now puffy and oozing
35,had i stepped on a needle it wouldnt have hurt so much like this damned spur in my heel,had i stepped on a needle it wouldnt themselves have hurt so much between like this damned spur in my heel,had i stepped on a needle it wouldnt have hurt so much like this damned spur in my heel
36,i have some pain when im walking around my knees,i have some pain when im walking around my any knees same,i have some pain when im walking around my knees
37,i cut myself and im bleeding,i cut myself and im bleeding,i cut myself and im bleeding
38,my hair is coming out in chunks especially when i wash it,my hair is coming out in chunks before especially when i wash it,my hair is coming out in chunks especially when i wash it
39,there are lots of hairs on my pillow in the morning,there havent are above lots of hairs on my pillow as in the morning,there are lots of hairs on my pillow in the morning
40,i have a head pain every single day,i have a head pain every single day,i have a head pain every single day
41,when i get out of bed in the morning my body feels very weak,when i get out of bed in the morning my body feels very weak,when i get out of bed in the morning my body feels very weak
42,when i play sports  i have some burning sensation in my spine,when i play sports dont i have some burning hers sensation in my spine,when i play sports  i have some burning sensation in my spine
43,my foot hurts and i cant turn it  maybe its broken,my foot hurts and i cant turn it maybe its broken,my foot hurts and i cant turn it  maybe its broken
44,i have a dull ache in my stomach  it gets worse after i eat,i have as a didn dull shouldve ache in my stomach it gets worse after i eat,i have a dull ache in my stomach  it gets worse after i eat
45,my knee doesnt want to bend well,my knee doesnt want to bend well,my knee doesnt want to bend well
46,in the morning my respiration is loud,in the morning my respiration is loud,in the morning my respiration is loud
47,i was very active in sports but now my body is feeling pain,i was very active in hadn sports but now my body at is feeling pain,i was very active in sports but now my body is feeling pain
48,i cant hear out of my ear properly i feel like there is something in it causing irritation,i then cant hear out of my ear re properly being i feel like there is something in it causing irritation have,i cant hear out of my ear properly i feel like there is something in it causing irritation
49,i can hardly move my neck  it hurts,i can hardly move my neck by it hurts,i can hardly move my neck  it hurts
50,i have a sharp pain in my lower stomach,i have a sharp pain in my lower stomach,i have a sharp pain in my lower stomach
51,it feels like my heart is going to leap out of my body it hurts,it feels like my heart is going ain to leap before out of my body it hurts,it feels like my heart is going to leap out of my body it hurts
52,im having a hard time hearing,im having a all hard time her hearing,im having a hard time hearing
53,there is a tingling sensation in my neck,there is a tingling sensation in my neck,there is a tingling sensation in my neck
54,i have shooting pains up and down my back,i have shooting pains does up and down my back,i have shooting pains up and down my back
55,i have a sharp pain in my abdomen,i have a sharp pain in hasn my abdomen,i have a sharp pain in my abdomen
56,is my cut infected or just healing,is my cut infected or has just him healing,is my cut infected or has just healing
57,my knee feels weak and it gave way the other day at the top of the stairs  luckily there was a rail to hold on to,my knee hers feels weak and it gave about way the other day at the top of the stairs luckily there was a rail to hold on to,my knee feels weak and it gave way the other day at the top of the stairs  luckily there was a rail to hold on to
58,mr hair is falling out just by combing it,mr hair is falling out just by combing it,mr hair is falling out just by combing it
59,my heart is pumping fast and im having a hard time to breath,my heart is pumping fast theirs and im having a hard time to breath,my heart is pumping fast and im having a hard time to breath
60,i think theres fluid in my ears,i think theres fluid in below my ears,i think theres fluid in my ears
61,i hit myself and the would doesnt want to heal,i hit myself and the would doesnt want to neednt heal,i hit myself and the would doesnt want to heal
62,after eating  i have burning sensation inside of me,after eating i have in burning sensation inside of me,after eating  i have burning sensation inside of me
63,even if the temperature is high in the house  my body is always cold,even if the temperature is high in the house my body is always cold,even if the temperature is high in the house  my body is always cold
64,my acne is really embarassing its so read,my acne is really embarassing its so read itself,my acne is really embarassing its so read itself
65,i have the impression of having no strength in my body,i have the impression of having no strength in my body,i have the impression of having no strength in my body
66,i have constant stomach pain and bloating,i have because constant stomach pain and bloating,i have constant stomach pain and bloating
67,my sore isnt healing well and its been like this for two weeks,my sore yourselves isnt healing well and its been like this for two weeks,my sore isnt healing well and its been like this for two weeks
68,my head hurts in the back and the pain lasts all day,my head such hurts in the back and the pain lasts all day,my head hurts in the back and the pain lasts all day
69,i have a rash and it itches very bad,i theirs have a rash on and it our itches very bad,i have a rash and it itches very bad
70,i feel really sad all the time,i feel really sad than all the time,i feel really sad all the time
71,my husband left me for another woman my heart hurts so badly to the point i cant eat or sleep,my husband left me for another woman my heart hurts so badly to the point i once cant eat or sleep,my husband left me for another woman my heart hurts so badly to the point i cant eat or sleep
72,when im driving my eyes see in double,when im more driving my to eyes see in double from,when im driving my eyes see in double
73,i have some terrible problems when im breathing during the night,i werent have some terrible problems when im breathing during the night,i have some terrible problems when im breathing during the night
74,i have pain in my chest that saddens me,i have pain in my chest that saddens me,i have pain in my chest that saddens me
75,it itches inside my ears,it itches inside my ears,it itches inside my ears
76,my heart feels like its going to explode,my heart feels like its going to explode,my heart feels like its going to explode
77,is pimples a skin disease,is until pimples a skin up disease,is pimples a skin disease
78,when i eat sugar i notice my vision blurs,when this i eat sugar i notice whom my vision blurs,when i eat sugar i notice my vision blurs
79,something dark is there on my arm,something dark is of there on my arm,something dark is there on my arm
80,i cant turn my neck to the left without feeling a stabbing pain,i cant turn my neck to the left without feeling a stabbing pain,i cant turn my neck to the left without feeling a stabbing pain
81,i get chills and aches all over,i get chills and aches all over,i get chills and aches all over
82,after playing tennis  i had a powerful sensation close to my neck,after playing tennis i had a powerful sensation close to my neck,after playing tennis  i had a powerful sensation close to my neck
83,i cannot get warm no matter how much i wrap up or how high i put the heating on,i cannot get warm no matter how much i don wrap up or how high i put over the heating on,i cannot get warm no matter how much i wrap up or how high i put over the heating on
84,my hair is falling out in bunches,my hair is falling out in bunches as,my hair is falling out in bunches
85,my shoulder hurts when i try to reach something above my head,my shoulder hurts when i and try to reach something above my head,my shoulder hurts when i try to reach something above my head
86,i knocked my foot and it really hurts,i again knocked didn my foot and it really hurts,i knocked my foot and it really hurts
87,even though im an adult my face keeps breaking out in pimples,even though im an adult my face keeps breaking out in pimples,even though im an adult my face keeps breaking out in pimples
88,when im tired i feel my head heavy,when im tired i feel any my head heavy,when im tired i feel my head heavy
89,i have a scab on the back of my hand that just wont go away,i have a scab on the back of my hand didn that just wont go away,i have a scab on the back of my hand that just wont go away
90,i have a cut that is red and swollen,i have a cut that is red and swollen,i have a cut that is red and swollen
91,my skin is very dry and peeling,my skin is very dry over and didnt peeling,my skin is very dry and peeling
92,i have a dull ache in  my lower back which makes it difficult to move,i have a dull ache couldnt in my lower back other which makes it difficult to move,i have a dull ache in  my lower back which makes it difficult to move
93,theres swelling in my neck and it hurts,theres swelling in my neck and it hurts did,theres swelling in my neck and it hurts
94,my sore looks like its not healing well,my sore looks like during its not healing well,my sore looks like its not healing well
95,i hit my head at the basketball game  could i have a concussion,i hit my head at the basketball game could i have a concussion,i hit my head at the basketball game  could i have a concussion
96,my ear is ringing,my ear all is ringing,my ear is ringing
97,when im doing sport i have pain under my skin,when im doing sport i have pain under my skin,when im doing sport i have pain under my skin
98,i have a pain that radiates up from my right hip to my rib cage  it is at its worst when i urinate,i have a pain that himself radiates up from my right hip to my rib cage it is at its worst when i urinate hasn,i have a pain that radiates up from my right hip to my rib cage  it is at its worst when i urinate
99,my knees seem to grind as i go up or down stairs,my knees seem to grind as i go up or down stairs,my knees seem to grind as i go up or down stairs
100,when i eat too much sugar my body gets weak and dizzy,when i eat too much sugar my body gets weak and dizzy,when i eat too much sugar my body gets weak and dizzy
101,my acne itches and oozes,my acne in itches and oozes,my acne itches and oozes
102,my stomach feels full and upset  and bloating after big meals,my yourselves stomach feels full and you upset and bloating after big meals,my stomach feels full and upset  and bloating after big meals
103,my knees swell right below the knee cap and hurt when i put weight on them,my knees swell right below the knee or cap above and hurt when i put weight on them for,my knees swell right below the knee cap and hurt when i put weight on them
104,i had alot of exercise yesterday so i feel sharp muscle pains,i had alot of exercise yesterday so i feel sharp muscle hers pains,i had alot of exercise yesterday so i feel sharp muscle pains
105,i lose a lot of my hair,i wouldnt lose a lot of my our hair,i lose a lot of my hair
106,im not good im feeling so cold,im not good im feeling so just cold,im not good im feeling so just cold
107,i have pain but i cant specify place,i have pain but i cant on specify place,i have pain but i cant specify place
108,i need a kind of cream wich make my muscles more relaxed,i need a kind of cream wich make my muscles more relaxed,i need a kind of cream wich make my muscles more relaxed
109,laceration rupture or opening in the skin,laceration am rupture or neednt opening in the skin,laceration rupture or opening in the skin
110,the nerves were so damaged during the operation on my ankle that i cannot stand being touched on the scar,the nerves were so damaged while during the wont operation on my ankle that i cannot stand being touched on the scar,the nerves were so damaged during the operation on my ankle that i cannot stand being touched on the scar
111,i feel a pain in my back when i sit on a chair for long,i feel a pain in my back when aren i sit on a chair for ain long,i feel a pain in my back when i sit on a chair for long
112,when i wake up i am feeling cold,when out i wake up i am feeling cold,when i wake up i am feeling cold
113,i have an ear ache when showering,i have an ear ache when showering,i have an ear ache when showering
114,my infected wound caused a fever,my infected wound caused a fever,my infected wound caused a fever
115,i have a pain in my elbow joint,i have a pain in my elbow joint,i have a pain in my elbow joint
116,severe pain in the upper left side of chest and may have pain to back,severe pain in the upper left side of just chest and may have pain to this back,severe pain in the upper left side of chest and may have pain to this back
117,when i lift my arms up i have a soreness in my shoulders,when i lift my arms up i have a down soreness in my shoulders,when i lift my arms up i have a soreness in my shoulders
118,i feel a pain on the left side of my chest where my heart is,i feel a pain on the left whom side of my chest where my heart is,i feel a pain on the left side of my chest where my heart is
119,my abdominal muscles have great pain since i was at gym,my abdominal muscles have great pain since i was at gym,my abdominal muscles have great pain since i was at gym
120,my stomach has been sore since yesterday,my stomach wouldnt has been sore since yesterday,my stomach has been sore since yesterday
121,redness swelling and difficulty walking,redness into swelling and difficulty walking,redness swelling and difficulty walking
122,i feel pain in my head with a vertigo,i feel pain in my head with a vertigo,i feel pain in my head with a vertigo
123,i have a back pain since i fell on the floor,i have a back pain since i all fell on the floor,i have a back pain since i fell on the floor
124,i feel great pressure in my chest,i few feel great pressure an in my chest,i feel great pressure in my chest
125,my hand open wound got infected,my hand open wound got infected,my hand open wound got infected
126,i feel a sharp pain in my stomach,i feel a sharp pain be in my stomach there,i feel a sharp pain in my stomach
127,i chopped off the tip of my finger while i was cutting some cardboard and i cannot stop the bleeding,i chopped off the tip of my finger while i was cutting some cardboard and i cannot stop the haven bleeding,i chopped off the tip of my finger while i was cutting some cardboard and i cannot stop the bleeding
128,i used to be out of breath after going up a dozen of stairs but now i struggle to breath even when i sit down,i used to be out of breath after going up a dozen of stairs but now i struggle to breath even when i sit down again,i used to be out of breath after going up a dozen of stairs but now i struggle to breath even when i sit down again
129,my head hurts when im doing this,my youre head hurts when im doing this,my head hurts when im doing this
130,there is acne on my face,there is acne on being my face,there is acne on my face
131,i have a problem in the expiration because i have abronchial asthma,i have a problem in the expiration because i have abronchial will asthma,i have a problem in the expiration because i have abronchial asthma
132,i have cloudy eyes,i have cloudy eyes,i have cloudy eyes
133,i have a lot of knee pain whenever i go running,i my have only a lot of knee pain don whenever i go running,i have a lot of knee pain whenever i go running
134,i fell off my bike and since then i had hard  knee pain,i fell off my bike and since then i had hard knee pain,i fell off my bike and since then i had hard  knee pain
135,why is my shoulder aching when i try to pick up the laundry,why is my shoulder aching when i try your to pick up the laundry,why is my shoulder aching when i try to pick up the laundry
136,when i extend my leg there is pain in knee joint,when i extend my leg there is pain in knee joint,when i extend my leg there is pain in knee joint
137,when i played football i dislocated my shoulder,when i played football i dislocated my mustnt shoulder,when i played football i dislocated my shoulder
138,when i sneeze very hard i feel ear ache,when i such sneeze very hard i having feel ear ll ache,when i sneeze very hard i feel ear ache
139,it feels like someone stuck a knife into my shoulder,it feels she like someone only stuck a knife into my shoulder,it feels like someone stuck a knife into my shoulder
140,i feel like my heart is on fire,i feel like my heart what is on fire,i feel like my heart is on fire
141,i read a book for along time and when i finished reading i feel head ache,i read a book for do along time and when i finished reading i feel am head ache,i read a book for along time and when i finished reading i feel head ache
142,i cant really jump on my left foot because my triple fracture of the ankle left me with neverending pains,i haven cant really jump out on my left foot because my triple fracture of the ankle left me with neverending pains,i cant really jump out on my left foot because my triple fracture of the ankle left me with neverending pains
143,i feel joint pain every time i move,i feel joint pain every time i move,i feel joint pain every time i move
144,i have a pain in my head,i have a pain her in youll my head,i have a pain in my head
145,i feel great pain in my feet after playing one of the sports games,i feel great pain in my feet after playing one of the sports games,i feel great pain in my feet after playing one of the sports games
146,there is a red stain in my skin,there is a red stain in my skin,there is a red stain in my skin
147,i have disterbance in my emotion,i himself have disterbance in my emotion,i have disterbance in my emotion
148,stiffness inability to look right or left except by moving the whole body,stiffness inability to look right am or left except by needn moving the whole body,stiffness inability to look right or left except by moving the whole body
149,i have muscle pain at my left leg,i have muscle pain at my theirs left leg,i have muscle pain at my left leg
150,i love to walk and be outside but the bottoms of my feet get sore so quickly,i love to walk and be outside but couldn the other bottoms of my feet below get sore so quickly,i love to walk and be outside but the bottoms of my feet get sore so quickly
151,my shoulder muscle hurts when i try to reach up,my shoulder muscle hurts when i try to reach up,my shoulder muscle hurts when i try to reach up
152,anytime i play tennis i feel a shoulder pain,anytime i play tennis i feel a shoulder pain,anytime i play tennis i feel a shoulder pain
153,when get up i found that i have a stomach ache  and i tried to take medecine but my stomach still hurting me,when its get up i found that i wasnt have a stomach ache and i tried to take medecine but my wasn stomach still hurting me,when get up i found that i have a stomach ache  and i tried to take medecine but my stomach still hurting me
154,my son squeezed a pimple and it broke open only to scab over and now looks like it is infected,my son squeezed a pimple and it broke open only to scab over most and now is looks like it is infected,my son squeezed a pimple and it broke open only to scab over and now is looks like it is infected
155,when i carry heavy things i feel like breaking my back,when i carry heavy things i feel like breaking my back,when i carry heavy things i feel like breaking my back
156,i feel like the room is spinning,i feel like the room is spinning,i feel like the room is spinning
157,i tried to put my glasses to see more clear but cant find any change,i tried to put my through glasses to see more clear but cant find any youve change,i tried to put my glasses to see more clear but cant find any change
158,i have a pain internal,i have a pain internal having,i have a pain internal
159,there feels like a swollen knot at my shoulderblade with pain shooting from that,there feels like a swollen up knot at my shoulderblade with most pain be shooting from that,there feels like a swollen knot at my shoulderblade with pain shooting from that
160,there is so much pain when i move my arm,there is should so much pain when i move my arm himself,there is so much pain when i move my arm
161,i am always cold even when i am wearing layers,i am always cold even when i am wearing layers,i am always cold even when i am wearing layers
162,had i stepped on a needle it wouldnt have hurt so much like this damned spur in my heel,had i stepped on a needle it do wouldnt have hurt so much have like this damned spur in my heel,had i stepped on a needle it wouldnt have hurt so much like this damned spur in my heel
163,when i was washing my hair it was falling out heavily,when i as was washing my hair it was falling out heavily under,when i was washing my hair it was falling out heavily
164,there is an extreme pressure below my belly button at the right which i feel every time i go out for a jog,there is an the extreme pressure below my further belly button at the right which i feel every time i go out for a jog,there is an the extreme pressure below my belly button at the right which i feel every time i go out for a jog
165,when i stand up too quickly i start to feel dizzy and lightheaded,when i stand up too quickly i start to re feel mightnt dizzy and lightheaded,when i stand up too quickly i start to feel dizzy and lightheaded
166,its hard to stand up and im moving very slowly,its hard to stand up and im moving their very slowly,its hard to stand up and im moving very slowly
167,when my grand father died i felt a hard emotional pain,when my grand father died i felt a hard emotional pain,when my grand father died i felt a hard emotional pain
168,i have this strange rash on my arm,i have this strange rash on my arm,i have this strange rash on my arm
169,i feel pain when parting loved ones,i feel pain when parting loved ones,i feel pain when parting loved ones
170,i have a neck pain when i sit infront of my laptop,i have a neck pain when i sit infront of my laptop,i have a neck pain when i sit infront of my laptop
171,i often get a sharp pain in my chest and i cant tell what im doing that might be triggering it,i often get a sharp pain in my chest and i cant tell what im doing that might be triggering hasn it,i often get a sharp pain in my chest and i cant tell what im doing that might be triggering it
172,cant do any exercise i feel weak,cant do any am exercise i feel our weak,cant do any exercise i feel weak
173,my muscles in my lower back are aching,my muscles in my lower back are aching,my muscles in my lower back are aching
174,i cant see well,i cant youve see well,i cant see well
175,my lower back hurts but it improves if i stretch it,my lower back hurts but it improves if i stretch it very,my lower back hurts but it improves if i stretch it
176,i cannot breathe because of this dull ache below my left shoulder,i cannot breathe because of this dull ache below my left shoulder,i cannot breathe because of this dull ache below my left shoulder
177,there is a sharp pain in my bicep i have tried to apply pain relief cream but it does not help,there below is a sharp pain in himself my bicep i have tried to apply pain relief cream but it does not help,there is a sharp pain in my bicep i have tried to apply pain relief cream but it does not help
178,i have a sharp pain in my lower stomach,i have a sharp pain in my lower stomach,i have a sharp pain in my lower stomach
179,even though im an adult my face keeps breaking out in pimples,even her though most im an adult my face keeps weren breaking out in pimples,even though im an adult my face keeps breaking out in pimples
180,i have front head pain and when i get it the light bothers me,i hasn have front head pain and when i get it the light bothers me,i have front head pain and when i get it the light bothers me
