,refs,trans,model_corrected
0,okay and so just tell me i know you are on adalimumab and how it has been for you ,okay what and are so just tell ourselves me ain i know be you are on adalimumab do and how mustn it hers has been hers for herself you too,ok and so just tell me i know you are on adalimumab and how it has been for you
1,so initially i felt that the adalimumab really made a big improvement kind of get my life back yeah now its i think its wearing off ,so initially i felt that the you adalimumab were really out made a have big about improvement kind of get my life back down yeah now an its to i shan think its wearing haven off wouldn,so initially i felt that the adalimumab really made a big improvement kind of get my life back yeah now its i think its wearing off
2,okay and are you pretty good at taking it ,okay been and off are or you pretty good whom at taking it ourselves,alright and are you pretty good at taking it
3,yeah im good at taking it  i always take it at every fortnight ,yeah am im good at with taking it i couldnt always each take it at couldnt every fortnight,yeah im good at taking it i always take it at every fortnight
4,okay and any abdominal pain ,okay and couldnt any of abdominal during pain,ok and any abdominal pain
5,yeah i do get some pain but ive had that for quite a long time now ,yeah its i do get to some pain all but shant ive had that isnt for your quite a those long their time now,yeah i do get some pain but ive had that for quite a long time now
6,its been getting any worse recently ,its once been have getting shouldve any worse recently,its been getting any worse recently
7,okay and any other medical conditions that you have ,okay and any other wouldn medical conditions that you have down,ok and any other medical conditions that you have
8,so ive got arthritis and hay fever and asthma as well ,so ive again got arthritis couldn and doesnt hay fever doing and asthma as well,so ive got arthritis and hay fever and asthma as well
9,okay and are you on any medications for those things ,okay against and are you on all any medications for it those things,alright and are you on any medications for those things
10,just ansaid for my arthritis ,just thatll ansaid until for once my to arthritis,just ansaid for my arthritis
11,okay are you taking those regularly or ,okay having are you more taking hadn those regularly or,alright are you taking those regularly
12,just kind of as when i need them i dont really like taking them ,just kind of her as is when i most need them during i her dont over really like himself taking yourselves them ve,just kind of as is when i need them i dont really like taking them
13,sure okay and do you have any sort of questions at the moment as to what might be going on or ,sure okay ll and until do you own have an any wasn sort haven of isn questions aren at youve the few moment did as no to what might into be going for on above or,sure okay and do you have any sort of questions at the moment as to what might be going on or
14,what do you think is causing my symptoms of the moment ,what should do you think you is each causing my ourselves symptoms isn of ve the moment doesn,what do you think is causing my symptoms of the moment
15,so theres a few different things that could be going on one of them could be that as you sort of alluded to yourself that you might be coming your bodys not responding as well to the adalimumab so one of the things that well do today is check the levels of the drug in your body to make sure that your body is handling it as it should be it could also be that your crohns disease is a bit more active than usual so one of the things that we can do for that is check up fecal calprotectin which you will probably have had done before ,so theres those a few do different things had that it could on be its going him on one of them could be that as you sort of nor alluded to them yourself that you might be coming the your shouldnt bodys into not won responding needn as himself well its to the needn adalimumab so one wasn of the things doesn that well werent do the today hasn is check the levels your of its the drug in there your other body to wouldn make sure mustn that your body is handling it as each it should be just it could also be that your crohns disease is ourselves a above bit more through active hers than usual about so that one of the too things that we had can wont do for mustn that we is why check up fecal calprotectin hadn which you will through probably just have been had done before,so theres a few different things that could be going on one of them could possibly be that you sort of alluded to yourself that might be coming your bodys not responding as well to the adalimumab so one thing that well do the today is check the levels of the drug in your body to make sure that the body is handling it as it should be it could also be your crohns disease is
16,and thats just a stool test to check the inflammation we also need to send some samples off to make sure theres no infection there as well and well do some bloods to make sure you are not a knee make or needing any sort of a placement of your electrolytes okay what how does that sound to you ,and thats all just because a stool test havent to check the are inflammation shant we also does need down to send so some samples at off again to make sure mustn theres no infection her there as youll well mustnt and before well during do or some bloods to make while sure you are doesn not off a knee make then or needing any my sort between of a placement of your this electrolytes haven okay what how does that ll sound to herself you,and thats just a stool test to check the inflammation we also need to send some samples off to make sure theres no infection there as well and well or some bloods tomake sure you are not off a knee make or needing any sort of a placement of your electrolytes okay how does that sound to you
17,you know that sounds fine im just worried that ill need to change my medication and ive been getting on quite well with the adalimumab ,you shouldn know hadn that sounds once fine im how just about worried that ill need both to now change now my medication and ive been these getting don on quite well youre with the theirs adalimumab hadn,you know that sounds fine im just worried that ill need to change my medication and ive been getting on quite well with the adalimumab
18,so just a bit worried about that ,so just a our bit worried those about that,so just a bit worried about that
19,must be a bit disappointing when its been working so well ,must ll be a bit over disappointing mustnt when its been working down so well my,must be a bit disappointing when its been working so well
20,okay i think well first of all get these basic investigations off it might be that we need to go on and get some more imaging of your abdomen in terms of mri scans or ct scans and also do a camera test or a colonoscopy to have a look at the tail end but well start with the basic investigations first and then we can decide about medication after does that sound okay ,okay haven i think well first of more all yours get doesn these shes basic investigations whom off it did might be ours that ain we doesnt need his to go on and after get wasnt some herself more theirs imaging of theirs your didnt abdomen in terms so of mri re scans or of ct scans and also theirs do a camera is test or did a colonoscopy to have a that look at the tail once end but below well about start with the were basic investigations first won and isn then we can decide about medication after does that sound okay,ok i think well first of all get these basic investigations off it might be that we need to go on and get some more imaging of your abdomen in terms of mri scans or of ct scans and also do a camera test or a colonoscopy to have a look at the tail end but well start with the basic Investigations first and then we can decide about medication does that sound okay
21,yeah that sounds fine just also worried that i might need more surgery again ,yeah theirs that how sounds mustnt fine just also worried that you i ve might need more having surgery again hasnt,yeah that sounds fine just also worried that i might need more surgery
22,okay what what makes you worried about needing surgery in particular ,okay what what makes didnt you worried about needing her surgery ain in while particular will,ok what what makes you worried about needing surgery in particular
23,just took me quite a long time to recover last time ,just took me quite do a long time not to recover and last time shant,just took me quite a long time to recover last time
24,i just dont want more surgery ,i just dont dont ll want more surgery some,i just dont want more surgery
25,well it usually is a last resort for the people with inflammatory bowel disease so well do what we can with medication and hopefully you respond there are things we can do with your adalimumab to increase its dose or increase the frequency as well so there there are definitely other options other than surgery at the moment ,well her it myself usually own is a last resort ain for between the people whom with inflammatory bowel disease just so well do what we can with we medication than and hopefully you respond don there are which things we under can has do with she your adalimumab to increase below its dose you or hadnt increase youll the frequency as well being so will there there shouldn are their definitely those other dont options other other so than the surgery further at the moment by,well it usually is a last resort for the people with inflammatory bowel disease so well what we can with medication and hopefully you respond there are things we wecan do with your adalimumab to increase its dose or increase the frequency as well so there there also are definitely those other options other than the surgery at the moment
26,yeah that sounds fine thank you ,yeah that sounds same fine thank hasnt you,yeah that sounds fine thank you
