,Unnamed: 0,refs,trans,model_corrected
0,0,i have a painful cramp in my feet,i have a painful cramp tramp in my feet,i have a painful cramp in my feet
1,1,the pain feels like its right below the skin,the pain feels like its right below viau the skin,the pain feels like its right below the skin
2,2,i feel suicidal,i sy feel suicidal,i feel suicidal
3,3,i feel a sharp pain in my ankle joint when i stand,i eye feel a sharp pain in my ankle joint when i lye stand,i feel a sharp pain in my ankle joint when i stand
4,4,my shoulder hurts me so much,my mumbai shoulder hurts ertz me gee so much,my shoulder hurts me so much
5,5,i have a hair shortage,i tokai have a hair shortage,i have a hair shortage
6,6,my left ear is ok but the right one feels like its being stabbed with a nail,my left ear is ok but strut the right one fun feels like its blitz being stabbed with a nail dralle,my left ear is ok but the right one feels like its being stabbed with a nail
7,7,im suffering from sharp cough accompanied by  phlegm,im suffering from sharp cough accompanied by phlegm,im suffering from sharp cough accompanied by phlegm
8,8,i was playing soccer and i twisted my ankle,i was playing soccer and i twisted my ankle shankle,i was playing soccer and i twisted my ankle
9,9,when i move my shoulder its like lightning is being sent through my shoulder,when i move my dye shoulder bolder its like lightning brightening is being sent through lew my shoulder,when i move my shoulder its like lightning brightening is being sent through myoulder
10,10,i have pimples in patches along with a lot of redness on my face,i have pimples in patches along with a lot of redness on my face,i have pimples in patches along with a lot of redness on my face
11,11,when i brush my hair i notice big clumps of hair coming out in the brush,when aidenn i brush thrush my hair pare i pry notice lotus big sig clumps of hair coming plumbing out in the brush,when i brush my hair i notice big clumps of hair coming out in the brush
12,12,i cant see the sign i have a blurry vision,i cant see frazee the sign define i have a blurry vision,i cant see the sign define i have a blurry vision
13,13,my heart hurts when i exercise,my heart hurts when i ai exercise,my heart hurts when i exercise
14,14,i feel a tightness in my chest,i feel a tightness in my chest midwest,i feel a tightness in my chest
15,15,my hair is falling without a reason i can see a lot of hair on my working desk,my hair is says falling without shrout a reason i can see a lot of hair on juran my working desk,my hair is falling without a reason i can see a lot of hair on my working desk
16,16,i sliced myself deeply with a knife while i was cooking,i sliced myself herself deeply with a knife while dial i was cooking,i sliced myself deeply with a knife while i was cooking
17,17,i feel cold,i chiengmai feel cold,i feel cold
18,18,i dont have problems taking in breath but out breath is so heavy,i vi dont have problems taking raking in breath sneath but out breath is his so heavy,i dont have problems taking in breath but out breath is so heavy
19,19,i feel a lot of pain in the joints,i feel a lot nott of pain in the joints,i feel a lot of pain in the joints
20,20,my upper back has been sore for a week,my frei upper back has been sore sedor for ador a week,my upper back has been sore for a week
21,21,sometimes i cough because im a smoker,sometimes i cough because im pymm a smoker boker,sometimes i cough because im a smoker
22,22,my television and computer seem out of focus even though i have new glasses,my isty television and computer seem out of focus even though i have new glasses,my isty television and computer seem out of focus even though i have new glasses
23,23,my foot hurts me a lot of playing football,my yie foot afoot hurts me a lot of glove playing football,my foot hurts me a lot of playing football
24,24,i have tried to make massage on my foot but they still pain me,i have nav tried to make massage on my foot put but they still pain duchaine me,i have tried to make massage on my foot but they still pain me
25,25,i was playing football and injuried with joint pain,i was playing football and injuried with joint pain,i was playing football and injuried with joint pain
