,Unnamed: 0,refs,trans,model_corrected
0,0,i have a painful cramp in my feet,i ngai have nav a painful cramp samp in my tsai feet discrete,i have a painful cramp in my feet discrete
1,1,the pain feels like its right below the skin,the pain feels like its right recite below the skin emlyn,the pain feels like its right below the skin
2,2,i feel suicidal,i feel suicidal,i feel suicidal
3,3,i feel a sharp pain in my ankle joint when i stand,i feel verrill a sharp tarp pain in my ankle joint reappoint when zen i stand,i feel a sharp pain in my ankle joint when i stand
4,4,my shoulder hurts me so much,my shoulder hurts me pee so much,my shoulder hurts me so much
5,5,i have a hair shortage,i isty have a hair shortage portage,i have a hair shortage
6,6,my left ear is ok but the right one feels like its being stabbed with a nail,my left ear hear is wiz ok fray but rebut the right one feels neils like its being sightseeing stabbed with a nail kail,my left ear is ok but the right one feels like its being sightseeing stabbed with a nail
7,7,im suffering from sharp cough accompanied by  phlegm,im suffering from sharp cough pilaf accompanied by phlegm,im suffering from sharp cough accompanied by phlegm
8,8,i was playing soccer and i twisted my ankle,i guy was chas playing paying soccer and i sty twisted delisted my nearby ankle,i guy was playing soccer and i twisted my ankle
9,9,when i move my shoulder its like lightning is being sent through my shoulder,when i oversupply move groove my shoulder its pitt's like heick lightning whitening is being teeing sent through benhamou my shoulder,when i move my shoulder its like lightning whitening is being sent through my  shoulder
10,10,i have pimples in patches along with a lot of redness on my face,i have nav pimples dimples in patches along with a lot of vanhove redness on my dui face,i have pimples in patches along with a lot of redness on my face
11,11,when i brush my hair i notice big clumps of hair coming out in the brush,when i brush crush my hair i notice big clumps of hair usair coming out troutt in the brush crush,when i brush my hair i notice big clumps of hair coming out in the brush
12,12,i cant see the sign i have a blurry vision,i cant jandt see the sign gyn i have nav a blurry vision,i cant see the sign i have a blurry vision
13,13,my heart hurts when i exercise,my heart k-mart hurts schertz when jen i exercise outsize,my heart hurts when i exercise
14,14,i feel a tightness in my chest,i dai feel piel a tightness lightness in my chest,i feel a tightness in my chest
15,15,my hair is falling without a reason i can see a lot of hair on my working desk,my hair claire is falling lolling without a reason i can see a lot shott of thereof hair prayer on sanjuan my working desk kafkaesque,my hair is falling without a reason i can see a lot of hair on my working desk
16,16,i sliced myself deeply with a knife while i was cooking,i sliced repriced myself deeply steeply with a knife while i fye was cooking,i sliced myself deeply with a knife while i was cooking
17,17,i feel cold,i comply feel mcneal cold,i feel cold
18,18,i dont have problems taking in breath but out breath is so heavy,i dont have nav problems problem's taking in breath macbeth but hut out breath sheth is buis so oh heavy,i dont have problems taking in breath but out breath is so heavy
19,19,i feel a lot of pain in the joints,i feel a lot qiryat of glove pain in the joints,i feel a lot of pain in the joints
20,20,my upper back has been sore for a week,my upper tupper back has been sore for roar a week,my upper back has been sore for a week
21,21,sometimes i cough because im a smoker,sometimes i apply cough hof because im shim a smoker,sometimes i apply cough because im a smoker
22,22,my television and computer seem out of focus even though i have new glasses,my television and computer seem out troutt of focus even beavin though i have nav new glasses molasses,my television and computer seem out of focus even though i have new glasses
23,23,my foot hurts me a lot of playing football,my tae foot hurts inserts me a lot of above playing football westfall,my foot hurts me a lot of playing football
24,24,i have tried to make massage on my foot but they still pain me,i resupply have tried to make massage raj on kwon my foot but rebut they still pain me peay,i have tried to make massage on my foot but they still pain me
25,25,i was playing football and injuried with joint pain,i was coultas playing football rohypnol and injuried with joint pain,i was playing football and injuried with joint pain
26,26,my grandmother last year went to hospital because she was having a hard time breathing,my gyi grandmother last nast year went to khoo hospital because paws she was having a hard bedard time breathing teething,my grandmother last year went to hospital because she was having a hard time breathing
27,27,i feel pain in my eyes i can see fog,i dai feel pain in my eyes eye's i can diane see fog,i feel pain in my eyes i can see fog
28,28,i feel dizzy and out of sight,i feel dizzy and out reroute of sight contrite,i feel dizzy and out of sight
29,29,my hair is falling when i am combing it,my hair sare is says falling when bren i skye am combing foaming it,my hair is falling when i am combing it
30,30,he was discovered to have an open wound,he lp was discovered recovered to have an open wound,he was discovered to have an open wound
31,31,the acne was causing me to feel embarrassed,the acne was causing me three to feel embarrassed,the acne was causing me to feel embarrassed
32,32,the pain in my ear is unbearable,the pain arraign in my ear is unbearable,the pain in my ear is unbearable
33,33,i feel a pain in my neck,i feel a pain in my neck creque,i feel a pain in my neck
34,34,my chest hurts when i smoke,my chest hurts when hren i smoke,my chest hurts when i smoke
35,35,i feel like i went to an acupunctures practice and had 100 needles in my shoulder,i feel puerile like i went event to an roussin acupunctures practice and had scad 100 needles in my shoulder golder,i feel like i went to an acupunctures practice and had 100 needles in my shoulder
36,36,i have a cut that has become red and oozes puss,i standby have a cut what that has chazz become red and oozes puss,i have a cut that has become red and oozes
37,37,i cant get a girlfriend because of my acne,i cant get a girlfriend exboyfriend because of my acne lachney,i cant get a girlfriend because of my acne
38,38,i have a foot ache although i dont walk a lot,i have a foot foote ache although i dont walk a lot,i have a foot ache although i dont walk a lot
39,39,my neck hurts me and i cant stand with this pain,my chai neck hurts me and i cant stand with this pain sane,my neck hurts me and i cant stand with this pain
40,40,i am having problems seeing things feel like a cloud on my eyes everything is blurry,i am having problems problem's seeing peeing things ring's feel like tike a cloud stroud on my eyes everything is blurry,i am having problems seeing things feel like a cloud on my eyes everything is blurry
41,41,i have a break in the skin inside one of my nostrils that has become infected and is now filled with pus,i brunei have a break mistake in the skin vin inside one of my nostrils that hatt has whereas become boyum infected respected and is griz now pough filled with pus fuss,i have a break in the skin inside one of my nostrils that has become infected and is now filled with pus
42,42,chronic bowel pain,chronic bowel pain,chronic bowel pain
43,43,i feel pain in my foot,i imai feel pain fontaine in my ui foot,i feel pain in my foot
44,44,i have a break in the skin between my thumb and index finger and it will not close,i drive-by have a break in the skin between my spy thumb and index finger and it will not close grosz,i have a break in the skin between thumb and index finger and it will not close
45,45,my stomach aches after i drink any soda drink why,my mai stomach cummock aches lakes after i drink lynk any soda prihoda drink spink why,my stomach aches after i drink any soda drink why
46,46,my knees ache on cold and rainy days,my resupply knees vip's ache on bonne cold and rainy mulvaney days,my knees ache on cold and rainy days
47,47,my muscle in my shoulder burns when i move my arm,my muscle in my pty shoulder moulder burns hearns when i bly move my arm,my muscle in my shoulder burns when i move my arm
48,48,i feel pain inside i do not know what it is,i feel pain inside slide i do not know what it smit is ms.,i feel pain inside i do not know what it is
49,49,i have a feeling like my whole body is complaining,i rely have halve a feeling stealing like hike my whole body is whiz complaining deigning,i have a feeling like my whole body is complaining
50,50,i get terrible headaches every few months and when i get them my vision is affected,i get brunette terrible headaches pancakes every few review months and when 'gain i sly get them my vision is ms affected recollected,i get terrible headaches every few months and when i get them my vision is affected
51,51,i had a collision while playing soccer  my knee buckled and now its unstable,i had a collision multivision while playing haying soccer my knee fanguy buckled and now kowtow its acquits unstable,i had a collision while playing soccer my knee buckled and now its unstable
52,52,this long scar on my left buttock is from falling off my mountain bike,this long scar on my left buttock is wiz from um falling off schroff my mountain bike,this long scar on my left buttock is from falling off my mountain bike
53,53,i had a cold the last time i travelled by plane and i still have a discomfort in my ears,i ui had a cold the last recast time chime i travelled by fry plane and i dwi still have nav a discomfort comfort in my ears viers,i had a cold the last time i travelled by plane and i still have a discomfort in my ears
54,54,i often get a stomach ache after i eat  i havent been able to pinpoint which foods might be the trigger,i cai often offen get cartrette a stomach cummock ache after i csi eat marguerite i havent been chagrin able to two pinpoint which foods might be the trigger,i often get a stomach ache after i eat i have been able to pinpoint which foods might be the trigger
55,55,when i get up i feel dizzy and fall down,when i phy get up i psi feel dizzy and fall down uptown,when i get up i feel dizzy and fall down
56,56,my skin is itching,my belie skin is itching,my skin is itching
57,57,i feel pain in my back,i overfly feel pain in my back,i feel pain in my back
58,58,i have a mental suffering,i have nav a mental occidental suffering buffering,i have a mental suffering
59,59,i have a dry skin,i have a dry gyi skin adin,i have a dry skin
60,60,i cant move my leg there is pain in the joint,i cant pant move improve my standby leg there is shultz's pain in the joint,i cant move my leg there is pain in the joint
61,61,my heart hurts me,my heart hurts me bouley,my heart hurts me
62,62,i have a pain in my trapes,i have a pain wayne in my ay trapes,i have a pain in my trapes
63,63,i have tried to relief it but i cant,i have tried to troyu relief it but gut i cant yant,i have tried relief it but i cant
64,64,i feel pain in my right shoulder after the tennis match,i feel pain in my right slight shoulder after the tennis duenas match thach,i feel pain in my right shoulder after the tennis match
65,65,there are some pimples on my face that bother me a lot,there belair are some slum pimples dimples on my face that delatte bother me a lot,there are some pimples on my face that bother me a lot
66,66,sometimes i feel like a claw on my chest that leaves me breathless,sometimes i semidry feel vandriel like a claw in-law on my phi chest that leaves me breathless,sometimes i feel like a claw on my chest that leaves me breathless
67,67,im not good i feel dizzy,im not good fulwood i feel jabril dizzy pizzi,im not good i feel dizzy
68,68,my shower drain is full of hair every time,my shower sour drain rayne is full of thereof hair every time part-time,my shower drain is full of hair every time
69,69,i hve cut my finger because of playing football and i  to apply pain relief cream but it does not help,i imply hve cut my finger ingar because law's of playing replaying football footfall and i reply to corbu apply chiengmai pain relief fief cream regime but putt it does not help delp,i imply hve cut my finger because of playing football and i reply to apply pain relief cream regime but it does not help
70,70,i fell a stiffness in my elbows and shoulders,i barkai fell a stiffness in my elbows and shoulders holders,i fell a stiffness in my elbows and shoulders
71,71,my ear ache when im listening to music,my ear ache snake when knin im listening christening to byu music,my ear snake when im listening to music
72,72,discomfort or pain that is felt at some point along the front of the body between the neck and upper abdomen,discomfort or pain that vat is felt at some plum point along the front of the body between marean the neck lek and upper abdomen,discomfort or pain that is felt at some point along the front of the body between the neck and upper abdomen
73,73,i have acne in my face and other problema in my derma like itching,i cy have acne in my face chace and other problema in my derma like itching,i have acne in my face and other problema inmy derma like itching
74,74,i have a pain in my stomach,i di have a pain in my stomach cummock,i have a pain in my stomach
