,Unnamed: 0,refs,trans,model_corrected
0,0,hello hi um should we start yeah ok hello how um good morning sir how can i help you this morning,hi um we ok good sir how i help this,we are ok good sir how can i help this patient
1,1,sorry to hear that um and and when you say diarrhea whatd you mean by diarrhea do you mean youre going to the toilet more often or are your stools more loose,hear um and and you say diarrhea mean by diarrhea do you mean youre to the more or are your stools,when you say diarrhea do you mean by diarrhea or do they mean diarrhea youre referring to the more common symptoms or are your stools constipated
2,2,ok fine and you mentioned youve been feeling quite weak and shaky as well what do you mean by shaky do you mean youve been having uh have you been feeling feverish for example,ok fine been quite weak shaky as well what do you you mean youve having uh feverish,ok fine but has been quite weak and shaky as well what do you you mean youve been having uh feverish
3,3,you measure your temperature then,you your temperature then,you kept your temperature then
4,4,ok ok any other symptoms like sweating or um night sweats no and uh any vomiting at all,ok like sweating um night sweats and any vomiting all,ok was not associated with sweating um night sweats or any vomiting at all
5,5,you stopped vomiting ok and was your vomit i know its not a nice thing to talk about but was it just normal food colour yeah and there was no blood in your vomit is that right,stopped vomiting i its not it normal colour yeah and there was no in vomit is that,its not normal colour but yeah and there was no change in vomit which is not that unusual
6,6,no ok um and um any any other symptoms at all so you mentioned tummy pain you mentioned diarrhea you mentioned your vomiting uh anything else that comes to mind,and other symptoms so you tummy pain you diarrhea mentioned your vomiting uh else that comes mind,tummy pain you mentioned your vomiting uh else that comes to mind
7,7,ok,ok,ok
8,8,ok so youre drinking fluids um what kind of foods have you managed to eat if anything,ok youre drinking fluids um kind you managed to if,ok youre drinking fluids um kind of fluids you managed to avoid if possible
9,9,ok fine um and sir these started three days ago the symptoms are you aware of any triggers which may have caused the symptoms uh to kick on so for example think like takeaway foods or eating out or being around other people with similar symptoms,ok um and these started three days ago symptoms are aware of any triggers have caused symptoms uh to kick for like takeaway around other,ok um and these started three days ago and the patients are aware of any triggers that have caused symptoms uh and are willing to kick for triggers like takeaway or around other distractions
10,10,ok,ok,ok
11,11,do you remember where you ate,where ate,where we ate
12,12,ok anyone else unwell with similar symptoms,ok else similar symptoms,ok and everything else had similar symptoms
13,13,ok ok fine um alright and uh in terms of your your overall health are you normally fit and well or uh,alright and in your are you normally and or uh,in your case are you normally healthy and or uh
14,14,ok and is your asthma well controlled,your asthma,your asthma
15,15,fine and you dont have any other tummy problem bowel problems i should be aware of,dont have other bowel should of,patients who have other small bowel diseases should be screened for signs of disease
16,16,no ok um and apart from the inhalers do you take any other medications,ok um apart from inhalers take any,ok um apart from inhalers did not take any medications
17,17,ok fine and in terms of just your day to day life you said its been affecting your life um in what way has it been affecting your life,ok fine terms of life your in what way it been affecting life,ok fine in terms of quality of life but in what way has it been affecting life
18,18,ok,ok,ok
19,19,yeah,yeah,yeah
20,20,and have you are you currently working at the moment,and you the,and you were the only one
21,21,ok and how many times a day are you going lets say in the last couple of days,ok and how many times are you going lets say the couple of days,how many times are you going to wake up and lets say the first couple of days
22,22,would would work,would work,this would not work in all patients
23,23,ok have you been going into work the last three days or have you been at home,you been the three days or been home,however you have not been home for the past three days or have been discharged home
24,24,ok that must be difficult for you then,must for,it is a must for all patients
25,25,fine and you said you mentioned you live with your wife and two children is that right,fine and said you mentioned your wife and children that,fine and said you mentioned your wife and children that were pregnant
26,26,right alright um just a couple of other question we need to ask sir um do you smoke at all,right um just a couple other question to ask um do,right um just a couple other question to ask um do you do
27,27,and do you drink much in the way of alcohol,and do in the of alcohol,and they do not interfere in the regulation of alcohol consumption
28,28,ok so um er normally at this stage i like to um examine you if thats ok but um um but but having listened to your story sir i think uh um just to recap for the last three days youve been having loose stool diarrhea a bit of tummy pain uh mainly on the left hand side um and vomiting and fever and youre quite weak and lethargic um you mentioned you had this chinese takeaway as little as three days ago and i wondered whether that might be the cause of your problems,so er normally this i um examine if but um but listened story sir i um just to for the last three youve loose diarrhea a bit pain uh on left side um vomiting and quite lethargic mentioned you had this chinese takeaway little and wondered that might the of your,after this i um tried to examine if um was vomiting but um but listened to the story sir  um just to confirm that for the last three years youve had loose diarrhea a bit abdominal pain uh on the left side um vomiting and quite lethargic and um mentioned that you had this chinese takeaway a little and wondered if that might be the cause of your symptoms
29,29,um it seems like you may have something uh called gastroenteritis which essentially just a tummy bug or infection of your uh of your tummy,um it like may gastroenteritis which a infection of your uh your tummy,um it looks like you may have gastroenteritis which is a chronic infection of your uh or your tummy
30,30,uh mainly caused by viruses but there can be a possibility of bacteria uh causing its symptoms um,caused by but can be of uh causing um,unfortunately it can be of uh causing um
31,31,at this stage uh what what wed recommend is just what we say conservative management so um i dont think you need anything like antibiotics its really just um making sure youre well hydrated so drinking fluids,this uh what is what we so um i think you need like antibiotics hydrated drinking fluids,um what is what we do so um i think you need things like antibiotics and hydrated drinking fluids
32,32,six seven times a day and you mention its mainly watery have you noticed any other things like blood in your stools,six times a and you mainly watery you blood in your stools,six times a day and you were mainly watery you had blood in your stools
33,33,um there are things like dioralyte you can get from the pharmacy which uh its um it helps helps replenish your minerals and vitamins,there are things like dioralyte you can get from the pharmacy helps replenish your,the dioralyte you can get from the pharmacy helps replenish your water supply
34,34,um and if you are having vomiting diarrhea i would say recommend that in the first you know first couple of days,um and if vomiting diarrhea i would say the first know of,um and if vomiting and diarrhea are symptoms i would say this is the first we know of
35,35,if you are feeling feverish and weak eh taking some paracetamol uh two tablets up to four times a day for the first few days can also help,are feeling taking paracetamol up to times day the first few also help,the feeling of taking paracetamol up to three times a day for the first few days may also help
36,36,i will certainly advise you to take some time off work actually i know youre quite keen to work but i would say the next two two to three days as the infection clears from your system to take some time off and rest,will advise to take some time work actually i youre quite keen to work but i the two to three days as system to off and,it actually i know that youre quite keen to work but i think that the two to three days as a system needs to be taken off and replaced
37,37,um ill admit if your symptoms havent got better you know in in three to four days id like to come and see you again,um ill better you know in days id like to come and,in days when id is ill better you know in days id would like to come back and be better
38,38,because if it is ongoing then we have to wonder whether something else caused your symptoms,if it then have to wonder whether something caused symptoms,if it does not occur we then have to wonder whether something caused the symptoms
39,39,uh and we may need to do further tests like um taking a sample of your stool so we can test that,uh we need to like um taking a your stool we test that,we need to like um taking a picture of your stool and we will test that
40,40,um etcetera etcetera,um,um
41,41,hows that sound,hows sound,hows sound
42,42,do you have any questions for me,you have,it is not clear whether you have any other complaints
43,43,ok and you mentioned youve had some pain in your tummy as well whereabouts is the pain exactly,and had some tummy as is pain exactly,and she had some tummy tenderness as is pain exactly
44,44,ok and is uh is the treatment plan clear,ok is treatment,ok is an effective treatment
45,45,great well i wish you all the best,well you all the best,well you all are doing the best you can
46,46,thank you bye bye,thank you bye,thank you bye
47,47,one side and what side is that,side what side is that,side effects what side effect is that
48,48,left side ok and can you describe the pain to me,and can the pain me,and can the pain be attributed to me
49,49,ok and is the pain is that is it there all the time or does it come and go,ok the is or does and,ok the patient is asymptomatic or does not respond to therapy and treatment
50,50,come and go does the pain move anywhere else for example towards your back,come the pain move anywhere else towards your back,come on the pain did not move anywhere else towards your back
51,51,hello how are you,hello how you,hello how are you
