,Unnamed: 0,refs,trans,model_corrected
0,0,hello hi um should we start yeah ok hello how um good morning sir how can i help you this morning,hello hi um should morning we start yeah ok hello can how um good um morning sir help how can i help you this morning,hello  um should we start ok  how good is sir how can i help you this morning
1,1,sorry to hear that um and and when you say diarrhea whatd you mean by diarrhea do you mean youre going to the toilet more often or are your stools more loose,sorry to by hear that um and that and often when you um say diarrhea whatd you you mean by to diarrhea um do you mean youre going to youre the toilet more youre often or are your stools more loose,sorry to hear that um and that and often when you say whatd you mean by diarrhea do youmean youre going to the toilet more often or are your stools more loose
2,2,ok fine and you mentioned youve been feeling quite weak and shaky as well what do you mean by shaky do you mean youve been having uh have you been feeling feverish for example,ok fine and you mentioned youve been for feeling quite youve weak youve and shaky as well what do you mean by shaky do you mean youve been having uh have and you been feeling feverish well for example,ok fine and you mentioned youve been feeling quite weak and shaky as well what do you mean by shaky do we mean having uh have and be feeling feverish for example
3,3,you measure your temperature then,you measure your temperature then then,you measure your temperature then
4,4,ok ok any other symptoms like sweating or um night sweats no and uh any vomiting at all,ok ok any other symptoms like sweating ok or um other night sweats no any and uh any vomiting at all,ok ok any other symptoms like sweating or night sweats no and no vomiting at all
5,5,you stopped vomiting ok and was your vomit i know its not a nice thing to talk about but was it just normal food colour yeah and there was no blood in your vomit is that right,you stopped vomiting ok and was your vomit i thing know its not a nice thing to talk about but just was vomit it know just normal food colour you yeah and there ok was no blood in your vomit is that right,you stopped vomiting ok and was your vomit i know its not a nice thing to talk about but just vomit it just normal food colour yeah and there was no blood inyour vomit is that right
6,6,no ok um and um any any other symptoms at all so you mentioned tummy pain you mentioned diarrhea you mentioned your vomiting uh anything else that comes to mind,no ok no um and um any any any other symptoms at all so and you mentioned tummy pain you any mentioned diarrhea you mentioned no your vomiting uh anything else that comes to you mind your,no ok no um and any other symptoms at all so you mentioned tummy pain any diarrhea no vomiting or anything else that comes to your mind
7,7,ok,ok,ok
8,8,ok so youre drinking fluids um what kind of foods have you managed to eat if anything,ok so youre drinking fluids eat um what kind of foods have you managed to eat if anything,ok so youre drinking fluids um what kind of foods have you managed to eat if anything
9,9,ok fine um and sir these started three days ago the symptoms are you aware of any triggers which may have caused the symptoms uh to kick on so for example think like takeaway foods or eating out or being around other people with similar symptoms,ok fine um and sir these started kick three days ago the symptoms are you aware of any triggers which may have caused um the symptoms uh to kick on so for example think like takeaway foods or eating out or being around other people with similar symptoms so,ok fine um and sir these started three days ago are you aware of any triggers which may have caused the uh to kick on so for example think like takeaway foods or eating out or being around other people with similar symptoms
10,10,ok,ok,ok
11,11,do you remember where you ate,do you you remember where you ate,do you remember where you ate
12,12,ok anyone else unwell with similar symptoms,ok anyone else unwell ok with similar symptoms,ok anyone else unwell ok with similar symptoms
13,13,ok ok fine um alright and uh in terms of your your overall health are you normally fit and well or uh,ok ok terms fine um alright and ok uh well in fine terms of your ok your overall health are you your normally fit and and well or or of uh,ok ok fine ok and ok well in terms of your overall health are you normally fit and well or of uh
14,14,ok and is your asthma well controlled,ok your and is your asthma well controlled,ok and is your asthma well controlled
15,15,fine and you dont have any other tummy problem bowel problems i should be aware of,fine and any you dont have any you other tummy problem aware bowel problems i should be aware of,fine and you dont have any other tummy problem bowel problems i should be aware of
16,16,no ok um and apart from the inhalers do you take any other medications,no ok um and apart from do the other inhalers do you take other any other medications,no ok um and apart from the inhalers do you take any other medications
17,17,ok fine and in terms of just your day to day life you said its been affecting your life um in what way has it been affecting your life,ok just fine and in terms of just your and day to day life your you way said its been been affecting your life life um in what way has it been ok affecting its your life,ok just fine in terms of your day to day life your you said its been affecting your life um in what way has it been impacting its life
18,18,ok,ok,ok
19,19,yeah,yeah,yeah
20,20,and have you are you currently working at the moment,and have you are you currently working at you the moment,and have you are currently working at the moment
21,21,ok and how many times a day are you going lets say in the last couple of days,ok ok and how many times the a ok day are you going lets how say in last the last couple of how days,ok ok and how many times a day are you going lets say in the last couple of days
22,22,would would work,would would would work,would would work
23,23,ok have you been going into work the last three days or have you been at home,ok or have you been going into work the have last three days you or have you been at home,ok or have you been going into work the last three days or has you be at home
24,24,ok that must be difficult for you then,ok that must be difficult for you then,ok that must be difficult for you then
25,25,fine and you said you mentioned you live with your wife and two children is that right,fine and you said you mentioned you live with your wife and two children you is right that right,fine and you mentioned you live with your wife and two children is that right
26,26,right alright um just a couple of other question we need to ask sir um do you smoke at all,right alright um we just a couple of other question we couple need to ask sir question um do you smoke at to all just,right alright we just a couple of other question we need to ask sir um do you smoke at all
27,27,and do you drink much in the way of alcohol,and do you drink much way in alcohol the way of alcohol of,and do you drink much in the way of alcohol
28,28,ok so um er normally at this stage i like to um examine you if thats ok but um um but but having listened to your story sir i think uh um just to recap for the last three days youve been having loose stool diarrhea a bit of tummy pain uh mainly on the left hand side um and vomiting and fever and youre quite weak and lethargic um you mentioned you had this chinese takeaway as little as three days ago and i wondered whether that might be the cause of your problems,ok so um er normally at and this stage i the like to um examine whether you if thats this ok but um um but but having listened to your story sir i think uh um just to recap for at the having last three recap days youve been having loose stool diarrhea a bit of tummy you pain uh to mainly on thats the left hand listened side um and vomiting and fever and a youre quite weak and lethargic um of you mentioned you had this chinese takeaway whether as little as three days to ago and i wondered whether that might be and the cause of your days problems hand,ok so um er normally at this stage i like to examine whether you if thats ok but um but having listened to your story sir i think um just to recap for the last three days youve been having loose stool diarrhea a bit of tummy pain mainly on the left hand side and vomiting and fever and youre quite weak and lethargic um you mentioned you had this chinese takeaway as little as three weeks ago and i wondered whether that might be the cause of your problems
29,29,um it seems like you may have something uh called gastroenteritis which essentially just a tummy bug or infection of your uh of your tummy,um it seems like of you just may have something uh called it gastroenteritis which essentially just a tummy bug or infection bug of your uh of your your tummy,um it seems like you may have something called gastroenteritis which essentially just a tummy bug or infection of uh of your tumm
30,30,uh mainly caused by viruses but there can be a possibility of bacteria uh causing its symptoms um,uh mainly possibility caused by viruses but there can be a possibility of bacteria uh causing its symptoms um,uh mainly caused by viruses but there can be a possibility of bacteria causing its symptoms
31,31,at this stage uh what what wed recommend is just what we say conservative management so um i dont think you need anything like antibiotics its really just um making sure youre well hydrated so drinking fluids,at this stage uh what i what wed stage recommend youre is just what we say think conservative management so um you i management dont think you need we anything like wed antibiotics you its just really just um making sure youre well at hydrated so hydrated drinking fluids,at this stage uh what wed recommend is just what we say conservative management so um you dont think you need anything like antibiotics its just really making sure youre well hydrated drinking fluids
32,32,six seven times a day and you mention its mainly watery have you noticed any other things like blood in your stools,six seven times a a day like and you times mention six its you mainly watery have you other noticed any in other things like blood in your stools day,six seven times a day and you mention its mainly watery have you noticed any other things like blood in your stools
33,33,um there are things like dioralyte you can get from the pharmacy which uh its um it helps helps replenish your minerals and vitamins,um there are things like dioralyte you can get from um the pharmacy which uh uh its um it helps helps replenish your minerals and vitamins,um there are things like dioralyte you can get from the pharmacy which uh its um it helps replenish your minerals and vitamins
34,34,um and if you are having vomiting diarrhea i would say recommend that in the first you know first couple of days,um and if first you would are having i vomiting diarrhea i would say recommend that in the the first you know first couple of days,um and if you are having vomiting diarrhea i would say recommend that in the first you know first couple of days
35,35,if you are feeling feverish and weak eh taking some paracetamol uh two tablets up to four times a day for the first few days can also help,if you are feeling tablets feverish days and weak eh taking taking some paracetamol four uh two uh tablets up times to four eh times a day for the first the few days can for also help uh,if you are feeling feverish and weak eh taking some paracetamol uh two tablets up to four times a day for the first few days can also help
