,Unnamed: 0,refs,trans,model_corrected
0,0,hello hi um should we start yeah ok hello how um good morning sir how can i help you this morning,hello Hawaii um should we start yeah ok hello how um how good sir morning how sir sir how i this morning,hello halo um should we start yeah ok hello how um how good sir sir how i am this morning
1,1,sorry to hear that um and and when you say diarrhea whatd you mean by diarrhea do you mean youre going to the toilet more often or are your stools more loose,regretful to hear that um and and when you read diarrhea by whatd mean you you mean by diarrhea diarrhea do you you mean youre going toilet more often are stools more loose,us and when you read diarrhea by whatd do you mean by diarrhea do  youre going to the toilet more often are the stools more loose
2,2,ok fine and you mentioned youve been feeling quite weak and shaky as well what do you mean by shaky do you mean youve been having uh have you been feeling feverish for example,very_well fine and you mention youve been feel quite weak and shaky as well mean what do you you mean by shaky do well you do mean been having you been feeling for example,as you mentioned youve been feeling quite weak and shaky as well what do you mean by doing well you do mean having been actively feeling weak for example
3,3,you measure your temperature then,you measure your temperature then,you measure your temperature then
4,4,ok ok any other symptoms like sweating or um night sweats no and uh any vomiting at all,Oklahoma ok any other symptom like sweating sweats or um night sweats sweats no and vomiting all,oklahoma ok any other symptoms like sweating sweats or um night sweats no nausea and vomiting at all
5,5,you stopped vomiting ok and was your vomit i know its not a nice thing to talk about but was it just normal food colour yeah and there was no blood in your vomit is that right,you intercept vomiting very_well and was your vomit one know its not a nice about thing to to talk about but was but it food just normal nice food but colour yeah there no blood your vomit that right,was your vomit one know its not a nice thing to talk about but was it just normal food colour yeah there was no blood in your stomach but your vomiting was that right
6,6,no ok um and um any any other symptoms at all so you mentioned tummy pain you mentioned diarrhea you mentioned your vomiting uh anything else that comes to mind,no very_well um and um any any other symptom astatine all so you you mentioned mentioned tummy pain mentioned you mentioned you diarrhea you mentioned your vomiting uh else comes to mind,no very um and um any other symptoms at all so you mentioned tummy pain you  mentioned diarrhea  and your  vomiting  uh and uh comes to mind
7,7,ok,ok,ok
8,8,ok so youre drinking fluids um what kind of foods have you managed to eat if anything,ok sol youre drink_in fluid um foods what um kind of foods have you managed to eat if anything,ok sol youre drinking fluids um foods what kind of foods have you managed to eat if anything
9,9,ok fine um and sir these started three days ago the symptoms are you aware of any triggers which may have caused the symptoms uh to kick on so for example think like takeaway foods or eating out or being around other people with similar symptoms,ok fine um and Sir these start three days ago the symptoms constitute you mindful of kick any which triggers of which may the have caused the symptoms uh to kick on so for think foods or or being around people with similar symptoms,ok fine um these start three days ago the symptoms are you mindful of any triggers which may have caused the uh to kick on so as not to think foods or being around people with similar symptoms
10,10,ok,ok,ok
11,11,do you remember where you ate,do you remember where you,do you remember where you were
12,12,ok anyone else unwell with similar symptoms,O.K. anyone else unwell with symptoms,does anyone else present with symptoms
13,13,ok ok fine um alright and uh in terms of your your overall health are you normally fit and well or uh,very_well Oklahoma fine um alright and uh in terms of your of your your overall of health in are normally fit and well uh,um alright and uh in terms of your overall health are normally fit and well tolerated in uh
14,14,ok and is your asthma well controlled,Oklahoma and is your asthma well controlled,oklahoma and your asthma is well controlled
15,15,fine and you dont have any other tummy problem bowel problems i should be aware of,fine and you dont have any other problem tummy problem bowel problems should be aware of,fine and you dont have any other tummy problems bowel problems should be aware of
16,16,no ok um and apart from the inhalers do you take any other medications,no very_well um and apart from the apart inhalers inhalers do take any early medications,no very um and apart from the inhalers do not take any other medications
17,17,ok fine and in terms of just your day to day life you said its been affecting your life um in what way has it been affecting your life,ok fine and in term of just your day to day life you said its been affecting said your life um what way it been affecting your life,ok fine and in terms of just your day to day life you said its been affecting your life um what way has it been adversely affecting the quality of life
18,18,ok,ok,ok
19,19,yeah,yeah,yeah
