,Unnamed: 0,refs,trans,model_corrected
0,0,i have a painful cramp in my feet,one have A painful cramp indium my feet,one had a painful cramp in my feet
1,1,the pain feels like its right below the skin,the pain feel like information_technology right below the skin,the pain felt like it right below the skin
2,2,i feel suicidal,i feel self-destructive,i felt suicidal
3,3,i feel a sharp pain in my ankle joint when i stand,i feel a shrill pain in my ankle joint when i stand,i feel a shrill pain in my ankle joint when i stand
4,4,my shoulder hurts me so much,my shoulder hurts Maine indeed much,my shoulder hurts so much
5,5,i have a hair shortage,i rich_person a hair dearth,i have a hair shortage
6,6,my left ear is ok but the right one feels like its being stabbed with a nail,my leave ear constitute Oklahoma merely the right one feels like its cost stabbed with a nail_down,my left ear is ok but the right one feels like its been stabbed with a knife
7,7,im suffering from sharp cough accompanied by  phlegm,im suffer from sharp cough accompanied by phlegm,im suffered from sharp cough accompanied by phlegm
8,8,i was playing soccer and i twisted my ankle,i was play soccer and i twisted my ankle,i was playing soccer and i twisted my ankle
9,9,when i move my shoulder its like lightning is being sent through my shoulder,when iodine be_active my shoulder its like lightning is being sent through my shoulder,when i am my shoulder its like lightning is being sent through my shoulders
10,10,i have pimples in patches along with a lot of redness on my face,iodine have pimples indium patch along with a lot of red on my side,iodine had pimples in patches along with a lot of red on my side
11,11,when i brush my hair i notice big clumps of hair coming out in the brush,when i brush my hair i notice big clumps of hair come out in the brush,when i brush my hair i notice big clumps of hair coming out in the brush
12,12,i cant see the sign i have a blurry vision,i cant see the sign i have ampere bleary vision,i cant see the sign i have a bleary vision
13,13,my heart hurts when i exercise,my heart hurts when I exercise,my heart hurts when I exercise
14,14,i feel a tightness in my chest,iodine feel a tightness in my chest_of_drawers,iodine felt tightness in my chest
15,15,my hair is falling without a reason i can see a lot of hair on my working desk,my hair is falling without vitamin_A reason i toilet learn A lot of haircloth on my working desk,my hair is falling without a reason i can learn a lot of haircloth on my working desk
16,16,i sliced myself deeply with a knife while i was cooking,i sliced myself deeply with a knife while i embody cook,i sliced myself up with a knife while i was cooking
17,17,i feel cold,i find cold,i found cold
18,18,i dont have problems taking in breath but out breath is so heavy,one dont have problems taking in breath but out breath is so heavy,one dont have problems taking in breath but out breath is so heavy
19,19,i feel a lot of pain in the joints,i spirit ampere lot of pain in the joints,i spirit a lot of pain in the joints
20,20,my upper back has been sore for a week,my upper back own been sore for a week,my upper back had been sore for a week
21,21,sometimes i cough because im a smoker,sometimes iodine cough because im a smoker,sometimes i cough because im a smoker
22,22,my television and computer seem out of focus even though i have new glasses,my television and computer seem out of focus even though i have Modern glasses,my television and computer seem out of focus even though i have new glasses
23,23,my foot hurts me a lot of playing football,my foot suffering me a fortune of playing football,my foot suffering me a fortune of playing football
24,24,i have tried to make massage on my foot but they still pain me,i induce tried to make massage on my foot merely they still pain me,i have tried making massage on my foot but they still pain me
25,25,i was playing football and injuried with joint pain,i be play football and injuried with joint trouble,i was playing football and injured with joint pain
26,26,my grandmother last year went to hospital because she was having a hard time breathing,my grandma last year go to hospital because she exist have adenine hard time breathe,my grandma last year went to hospital because she was having a hard time breathing
27,27,i feel pain in my eyes i can see fog,iodine feel pain in my eye iodine can see fog,iodine felt pain in my eye i can see fog
28,28,i feel dizzy and out of sight,iodine feel airheaded and out of sight,iodine felt lightheaded and out of sight
29,29,my hair is falling when i am combing it,my hair is falling when i am combing it,my hair is falling when i am combing it
30,30,he was discovered to have an open wound,he was discovered to have Associate_in_Nursing open wound,he was discovered having an open lesion
31,31,the acne was causing me to feel embarrassed,the acne was causing me to feel abashed,the acne was causing me to feel abashed
32,32,the pain in my ear is unbearable,the pain in my ear equal unbearable,the pain in my ear was unbearable
33,33,i feel a pain in my neck,i feel adenine pain in my neck,i experienced a pain in my neck
34,34,my chest hurts when i smoke,my thorax pain when i smoke,my chest pain when i smoke
35,35,i feel like i went to an acupunctures practice and had 100 needles in my shoulder,one feel like iodine went to an acupunctures practice and had hundred needle inch my shoulder,one felt like i went to an acupunctures practice and had hundred needles in my shoulder
36,36,i have a cut that has become red and oozes puss,i have A cut that has become red and exude kitty,i have a scar that has become red and exudate kitties
37,37,i cant get a girlfriend because of my acne,one cant catch deoxyadenosine_monophosphate girlfriend because of my acne,one cant catch a girlfriend because of my acne
38,38,i have a foot ache although i dont walk a lot,one have a foot ache although i dont walk a batch,one had a foot ache although i dont walk a mass
39,39,my neck hurts me and i cant stand with this pain,my neck hurts Maine and i cant stand with this trouble,my neck hurts maine and i cant stand with this pain
40,40,i am having problems seeing things feel like a cloud on my eyes everything is blurry,one am having problem seeing thing feel like a cloud on my eye everything is blurry,one am having problem seeing things feeling like a cloud on my eye everything is blurry
41,41,i have a break in the skin inside one of my nostrils that has become infected and is now filled with pus,one have deoxyadenosine_monophosphate break in the peel inwardly one of my nostrils that has become infect and is now filled with Pus,one has a break in the skin inwardly one of my nostrils that has become infected and is now filled with pus
42,42,chronic bowel pain,chronic bowel pain,chronic bowel pain
43,43,i feel pain in my foot,i feel pain in my foot,i felt pain in my foot
44,44,i have a break in the skin between my thumb and index finger and it will not close,one induce a break in the skin between my finger and index finger and information_technology will not close,one caused a break in the skin between my finger and index finger  and it will not close
45,45,my stomach aches after i drink any soda drink why,my digest aches subsequently i drink any sodium_carbonate drink why,my stomach aches after i drink any sodium drink why
46,46,my knees ache on cold and rainy days,my knee hurt on cold and rainy days,my knee hurt on cold and rainy days
47,47,my muscle in my shoulder burns when i move my arm,my muscle in my shoulder burns when I move my arm,my muscle in my shoulder burns when I move my arm
48,48,i feel pain inside i do not know what it is,i palpate trouble inside one do not know what it is,i palpate pain within one do not know what it is
49,49,i have a feeling like my whole body is complaining,I have a feeling like my whole body is complaining,I have a feeling like my whole body is complaining
50,50,i get terrible headaches every few months and when i get them my vision is affected,one get awful concern every few calendar_month and when i get them my vision constitute affected,one has awful headaches every few months and when i get them my vision is affected
51,51,i had a collision while playing soccer  my knee buckled and now its unstable,i have adenine collision while playing soccer my knee buckled and now information_technology mentally_ill,i had a collision while playing soccer my knee buckled and now it weakens
52,52,this long scar on my left buttock is from falling off my mountain bike,this long scar on my left buttock is from falling off my mountain bike,this long scar on my left buttock is from falling off my mountain bike
53,53,i had a cold the last time i travelled by plane and i still have a discomfort in my ears,iodine had adenine cold the last meter i travel by plane and i still have deoxyadenosine_monophosphate discomfort Indiana my ears,it had been cold the last time i travelled by plane and i still have a discomfort in my ears
54,54,i often get a stomach ache after i eat  i havent been able to pinpoint which foods might be the trigger,iodine often get angstrom stomach ache after i feed one havent be able to pinpoint which foods might be the trigger,iodine often has a stomach ache after i feed one havent been able to pinpoint which foods might be the trigger
55,55,when i get up i feel dizzy and fall down,when i get up i feel dizzy and drop down,when i get up i feel dizzy and drop down
56,56,my skin is itching,my skin be itching,my skin was itching
57,57,i feel pain in my back,i feel pain in my second,i experienced pain in my second
58,58,i have a mental suffering,one experience a mental suffering,one experienced a mental suffering
59,59,i have a dry skin,i have adenine dry skin,i have a dry skin
60,60,i cant move my leg there is pain in the joint,i bank move my leg there is pain in the roast,i can move my leg there is pain in the roast
61,61,my heart hurts me,my heart hurts me,my heart hurts me
62,62,i have a pain in my trapes,i have deoxyadenosine_monophosphate pain in my trapes,i have a pain in my trapes
63,63,i have tried to relief it but i cant,i have tried to respite it merely one cant,i have tried respite it but one cant
64,64,i feel pain in my right shoulder after the tennis match,i feel pain inch my right shoulder after the tennis match,i experienced pain in my right shoulder after the tennis match
65,65,there are some pimples on my face that bother me a lot,there are some pimples on my face that annoy Maine A lot,there are some pimples on my face that bother me a lot
66,66,sometimes i feel like a claw on my chest that leaves me breathless,sometimes iodine feel like angstrom claw on my chest that leaves Maine breathless,sometimes i feel like a claw on my chest that leaves me breathless
67,67,im not good i feel dizzy,im not good i feel dizzy,im not well i feel dizzy
68,68,my shower drain is full of hair every time,my shower drain be full of hair every time,my shower drain was full of hair every time
69,69,i hve cut my finger because of playing football and i  to apply pain relief cream but it does not help,i hve cut my finger because of play football and I to apply pain relief cream but information_technology does not help,i hve cut my finger because of playing football and I to apply pain relief cream but it does not help
70,70,i fell a stiffness in my elbows and shoulders,i fall a stiffness in my elbows and shoulder,i fell a stiffness in my elbows and shoulder
71,71,my ear ache when im listening to music,my ear ache when im listening to music,my ear ache when im listening to music
72,72,discomfort or pain that is felt at some point along the front of the body between the neck and upper abdomen,discomfort Oregon pain that is feel at some point along the front of the body between the neck and upper abdomen,discomfort or pain that is experienced at some point along the front of the body between the neck and upper abdomen
73,73,i have acne in my face and other problema in my derma like itching,one rich_person acne in my face and other problema in my dermis like itching,one had acne in my face and other problema inmy dermis like itching
74,74,i have a pain in my stomach,iodine induce a pain in my stomach,iodine caused a pain in my stomach
75,75,when i stand up too quickly i start to feel dizzy and lightheaded,when i stand up besides quickly i start to feel dizzy and lightheaded,when i stand up also rapidly i start to feel dizzy and lightheaded
76,76,i feel a great pain in my shoulder when i try to lift something heavy,i feel a great annoyance in my shoulder when i try to lift something heavy,i feel a slight pain in my shoulder when i try to lift something heavy
77,77,i am having running nose,i am having play nose,i am having play nose
78,78,i get a knee pain when i walk a lot,one get a knee pain when one walk a batch,one has a knee pain when one walks a mass
79,79,i was watching tv and suddenly have blurry vision,one was watch tv and suddenly have blurry vision,one was watching tv and suddenly had blurry vision
80,80,i have a ear ache when i go to the pool,i have a ear ache when i go to the pool,i have a ear ache when i go to the pool
81,81,when i force my eyes to view i have blurry vision,when i force my eye to view i have blurry sight,when i force my eye to view i have blurry vision
82,82,i do not know why i feel cold,i do not know why i feel cold,i do not know why i feel cold
83,83,sometimes when it is cold outside my face hurts especially around the pimples that are ready to pop,sometimes when information_technology be cold outside my face hurts especially around the pimples that be ready to pop,sometimes when it is cold outside my face hurts especially around the pimples that are ready to pop
84,84,i have terrible pain in my heart,iodine have terrible pain in my heart,iodine has terrible pain in my heart
85,85,i have eruptions on my face that come and go ,I have eruptions on my face that come and go,I have eruptions on my face that come and go
86,86,i have a hard muscle pain since i went to the gym,i hold A hard muscle pain since I went to the gym,i have a severe muscle pain since I went to the gym
87,87,my daughter had her eyebrows threaded and it pulled an opening of skin in one of her brows that is now puffy and oozing,my daughter had her eyebrow threaded and it pulled Associate_in_Nursing opening of skin in one of her eyebrow that is now puffy and seep,my daughter had her eyebrow threaded and it pulled an opening of skin in one of her eyebrows that is now puffy and seep
88,88,i have a blurry vision and i cant see in the darkness  what is the reason doctor ,i have A blurry vision and i bevel see in the darkness what constitute the reason doctor,i have a vision and i can see in the darkness what is the reason physicians
89,89,i dont do anything at home and still i feel exhausted,i dont do anything at home and still I feel exhaust,still I feel tired
90,90,the area around my heart doesnt feel good,the area around my heart doesnt feel good,the area around my heart doesnt feel good
91,91,i feel something hurt me in taking breath and i cant take my breath,i feel something hurt Maine indium contract hint and i cant take my breath,i feel something hurt me in contractions breath and i cant take my breath
92,92,i have a throbbing in my joints,i have a throbbing in my joints,i have a throbbing in my joints
93,93,i have a great stomach ache and i cant eat any thing,i have a great stomach ache and i cant eat any thing,i have a great stomach ache and i cant eat any thing
94,94,it is like i have a needle pushing through my heart,it be like i have a needle crusade through my heart,it is like i have a needle crusading through my heart
95,95,im disappointed,im disappointed,im disappointed
