,Unnamed: 0,refs,trans,model_corrected
0,0,hello hi um should we start yeah ok hello how um good morning sir how can i help you this morning,hello hi um should we begin yeah ok hello how um good morning sir how can i help you this dawn,hello how um good morning sir how can i help you this morning
1,1,sorry to hear that um and and when you say diarrhea whatd you mean by diarrhea do you mean youre going to the toilet more often or are your stools more loose,sorry to hear that um and and when you say diarrhea whatd you mean by diarrhea do you mean youre going to the toilet more often or are your stools more loose,sorry to hear that um and and when you say diarrhea whatd you mean by diarrhea do youmean youre going to the toilet more often or are your stools more loose
2,2,ok fine and you mentioned youve been feeling quite weak and shaky as well what do you mean by shaky do you mean youve been having uh have you been feeling feverish for example,all_right fine and you mentioned youve been feeling quite weak and shaky as well what do you mean by rickety do you mean youve been have uh have you been feeling feverish for example,as well as fine and you mentioned youve been feeling quite weak and shaky as well what do you mean by rickety  do  you  mean  have uh have you been having  u  been  feeling  feverish  for example
3,3,you measure your temperature then,you measure your temperature then,you measure your temperature then
4,4,ok ok any other symptoms like sweating or um night sweats no and uh any vomiting at all,ok ok any early symptoms like sweating or um night sweats no and uh any vomiting at all,ok ok any other symptoms like sweating or um night sweats no and uh any vomiting at all
5,5,you stopped vomiting ok and was your vomit i know its not a nice thing to talk about but was it just normal food colour yeah and there was no blood in your vomit is that right,you stopped vomiting very_well and was your vomit i know its not a nice thing to lecture about but was it just normal food colour yeah and there be no blood in your vomit is that right,you stopped vomiting very well and was your vomit i know its not a nice thing to lecture about but was it just normal food colour yeah and there was no blood in your vomiting is that right
6,6,no ok um and um any any other symptoms at all so you mentioned tummy pain you mentioned diarrhea you mentioned your vomiting uh anything else that comes to mind,no ok um and um any any other symptom at all so you mentioned stomach pain you mentioned diarrhea you mention your vomiting uh anything else that comes to mind,no ok um any any other symptom at all so you mentioned stomach pain you described diarrhea you mention your vomiting uh anything else that comes to mind
7,7,ok,ok,ok
8,8,ok so youre drinking fluids um what kind of foods have you managed to eat if anything,ok so youre drinking fluids um what kind of foods rich_person you managed to eat if anything,ok so youre drinking fluids um what kind of foods  rich you managed to eat if anything
9,9,ok fine um and sir these started three days ago the symptoms are you aware of any triggers which may have caused the symptoms uh to kick on so for example think like takeaway foods or eating out or being around other people with similar symptoms,ok fine um and sir these started three days ago the symptoms are you aware of any triggers which may have caused the symptom uh to kick on so for example think like takeaway foods or eating out or being around other people with similar symptoms,ok fine um these started three days ago the symptoms are you aware of any triggers which may have caused the symptom uh to kick on so for example eating like takeaway foods or eating out or being around other people with similar symptoms
10,10,ok,ok,ok
11,11,do you remember where you ate,do you remember where you ate,do you remember where you ate
12,12,ok anyone else unwell with similar symptoms,ok anyone else unwell with similar symptoms,ok anyone else unwell with similar symptoms
13,13,ok ok fine um alright and uh in terms of your your overall health are you normally fit and well or uh,ok ok fine um alright and uh in terms of your your overall health are you normally fit and well or uh,ok ok fine um alright and uh in terms of your your overall health are you normally fit and well or uh
14,14,ok and is your asthma well controlled,ok and is your asthma well controlled,ok and is asthma well controlled
15,15,fine and you dont have any other tummy problem bowel problems i should be aware of,fine and you dont have any other tummy problem intestine problems i should be aware of,fine and you dont have any other tummy problem bowel problems i should be aware of
16,16,no ok um and apart from the inhalers do you take any other medications,no ok um and apart from the inhalers do you take any other medications,no ok um  apart from the inhalers do you take any other medications
17,17,ok fine and in terms of just your day to day life you said its been affecting your life um in what way has it been affecting your life,ok fine and in footing of just your day to day life you said its been affecting your life um in what way has it been affecting your life,ok fine and as part of just your day to day life you said its been affecting your life um in what way has it been impacting your lifestyle
18,18,ok,ok,ok
19,19,yeah,yeah,yeah
20,20,and have you are you currently working at the moment,and have you are you currently working at the moment,are you currently working at the moment
21,21,ok and how many times a day are you going lets say in the last couple of days,ok and how many times vitamin_A day are you going lets say in the last couple of days,ok and how many times a day are you going lets say in the last couple of days
22,22,would would work,would would influence,would would influence
23,23,ok have you been going into work the last three days or have you been at home,ok have you been going into work the last three days operating_room have you been astatine home,ok have you been going into work the last three days or have  you  been at home
24,24,ok that must be difficult for you then,ok that must be difficult for you then,ok that must be difficult for you then
25,25,fine and you said you mentioned you live with your wife and two children is that right,fine and you said you mentioned you live with your wife and two children is that right,fine and you mentioned you live with your wife and two children is that right
26,26,right alright um just a couple of other question we need to ask sir um do you smoke at all,right alright um just a couple of other question we need to ask sir um do you smoke at all,right alright um just a couple of other questions we need to ask sir um do you smoke at all
27,27,and do you drink much in the way of alcohol,and do you drink much in the way of alcohol,and do you drink much in the way of alcohol
28,28,ok so um er normally at this stage i like to um examine you if thats ok but um um but but having listened to your story sir i think uh um just to recap for the last three days youve been having loose stool diarrhea a bit of tummy pain uh mainly on the left hand side um and vomiting and fever and youre quite weak and lethargic um you mentioned you had this chinese takeaway as little as three days ago and i wondered whether that might be the cause of your problems,very_well so um er normally at this stage i like to um test you if thats ok but um um but but having listened to your story sir one think uh um just to recapitulation for the last three days youve been having loose stool diarrhea a bit of tummy pain uh mainly on the leave hand side um and vomiting and fever and youre quite weak and lethargic um you mentioned you had this chinese takeaway as little as three days ago and i wondered whether that might be the cause of your problems,um at this stage i like to um test you if thats ok but um um but but having listened to your story sir one thought uh um just to recapitulation for the last three years youve been having loose stool diarrhea a bit of tummy pain uh mainly on the left hand side um and vomiting and fever and youre quite weak and lethargic um you mentioned you had this chinese takeaway as little as three days ago and i wondered whether that might be the cause of your problems
29,29,um it seems like you may have something uh called gastroenteritis which essentially just a tummy bug or infection of your uh of your tummy,um it seems like you may have something uh call gastroenteritis which essentially just a tummy bug or infection of your uh of your tummy,um it seems like you may have something uh called gastroenteritis which essentially just a tummy bug or infection of your uh ofyour tumm
30,30,uh mainly caused by viruses but there can be a possibility of bacteria uh causing its symptoms um,uh mainly caused by viruses but there can be a possibility of bacteria uh causing its symptoms um,uh mainly caused by viruses but there can be a possibility of bacteria uh causing its symptoms um
31,31,at this stage uh what what wed recommend is just what we say conservative management so um i dont think you need anything like antibiotics its really just um making sure youre well hydrated so drinking fluids,at this stage uh what what wed recommend is just what we say conservative management so um i dont think you need anything like antibiotics its really just um making sure youre well hydrated so drinking fluids,at this stage uh what what wed recommend is just what we say conservative management so um i dont think you need anything like antibiotics its really just um making sure youre well hydrated so drinking fluids
32,32,six seven times a day and you mention its mainly watery have you noticed any other things like blood in your stools,six seven times a day and you mention its mainly watery have you noticed any other things like blood in your stools,six seven times a day and you mention its mainly watery have you noticed any other things like blood in your stools
33,33,um there are things like dioralyte you can get from the pharmacy which uh its um it helps helps replenish your minerals and vitamins,um there are things like dioralyte you can get from the pharmacy which uh its um it helps helps replenish your mineral and vitamins,um there are things like dioralyte you can get from the pharmacy which uh its um it helps helps replenish your minerals and vitamins
34,34,um and if you are having vomiting diarrhea i would say recommend that in the first you know first couple of days,um and if you are having vomiting diarrhea i would say recommend that in the first you know first copulate of days,um and if you are having vomiting diarrhea i would say recommend that in the first you know first copulate of days
35,35,if you are feeling feverish and weak eh taking some paracetamol uh two tablets up to four times a day for the first few days can also help,if you are feeling feverish and weak eh taking some paracetamol uh two tablets up to four times a day for the first few days can also assistant,if you are feeling feverish and weak eh taking some paracetamol uh two tablets up to four times a day for the first few days can also help
36,36,i will certainly advise you to take some time off work actually i know youre quite keen to work but i would say the next two two to three days as the infection clears from your system to take some time off and rest,one will certainly advise you to take some time off work actually i know youre quite bang-up to work but i would say the next two two to three days as the infection clears from your system to take some time off and rest,one will certainly advise you to take some time off work actually i know youre quite paid to work but i would say the next two two to three days as the infection clears from your system to have some rest and rest
37,37,um ill admit if your symptoms havent got better you know in in three to four days id like to come and see you again,um ill admit if your symptoms havent got better you know in in three to four days id like to come and see you again,um ill admit if your symptoms havent got better you know in in three to four days id like to come and see you again
