,Unnamed: 0,refs,trans,model_corrected
0,0,hello hi um should we start yeah ok hello how um good morning sir how can i help you this morning,hello hello hi um hello should we start yeah ok this hello how um we good you morning how sir how can how i yeah help you this morning,hello hi um should we start ok how good are sir how can i help you this morning
1,1,sorry to hear that um and and when you say diarrhea whatd you mean by diarrhea do you mean youre going to the toilet more often or are your stools more loose,sorry stools to hear that um and and when you say toilet diarrhea whatd you diarrhea mean by you diarrhea do diarrhea you when mean youre going when to mean the toilet often more often or and are to your stools more loose,sorry stools  when you say diarrhea whatd you mean by diarrhea do youmean youre going to the toilet more often or are your stool loose
2,2,ok fine and you mentioned youve been feeling quite weak and shaky as well what do you mean by shaky do you mean youve been having uh have you been feeling feverish for example,ok you fine and you you mentioned youve been for feeling quite mean weak mean and been shaky as you well what mean do you mean mean by shaky uh do feeling you mean fine youve been having uh been have been you do been feeling feverish for been example,ok you fine you mentioned youve been feeling quite weak and shaky as well what do you mean by shaky uh do we mean fine and having been you do been feverish for example
3,3,you measure your temperature then,you you measure your temperature measure then,you measure your temperature then
4,4,ok ok any other symptoms like sweating or um night sweats no and uh any vomiting at all,ok ok any other ok symptoms like sweating symptoms or um night sweats sweats no no and uh any any sweating vomiting at or all uh,ok ok any other symptoms like sweating or night sweats no and any vomiting at all
5,5,you stopped vomiting ok and was your vomit i know its not a nice thing to talk about but was it just normal food colour yeah and there was no blood in your vomit is that right,you vomit stopped vomiting ok was and was yeah your vomit i was know its its not a nice thing to talk vomit about but is was it just normal and food colour stopped yeah and and there was no blood in your just vomit is colour that right,you stopped vomiting ok and yeah your vomit i know its not a nice thing to talk about but was it normal and food colour stopped and there was no blood in your vomiting is that right
6,6,no ok um and um any any other symptoms at all so you mentioned tummy pain you mentioned diarrhea you mentioned your vomiting uh anything else that comes to mind,no ok um and mentioned um um any any all other symptoms at all so mind you mentioned tummy other pain you pain mentioned diarrhea your you mentioned you your vomiting uh anything else that vomiting comes to mind,no ok um any other symptoms at all so you mentioned tummy pain pain diarrhea you described your vomiting um anything else that comes to mind
7,7,ok,ok,ok
8,8,ok so youre drinking fluids um what kind of foods have you managed to eat if anything,ok um so youre foods drinking eat fluids um fluids what managed kind of of foods have you managed foods to drinking eat ok if anything,ok um so what kind of foods have you managed to eat ok if anything
9,9,ok fine um and sir these started three days ago the symptoms are you aware of any triggers which may have caused the symptoms uh to kick on so for example think like takeaway foods or eating out or being around other people with similar symptoms,ok fine um think and sir these started three days ago these the symptoms are you aware caused of with any triggers which may have caused the symptoms so uh sir to so kick on eating so for example um think um like aware takeaway foods or eating out to or with being aware around other people eating with similar symptoms,ok fine um and sir started three days ago these symptoms are you aware of any triggers which may have caused the symptoms so um to kick on eating so for example um think like takeaway foods or eating out or being around other people with similar symptoms
10,10,ok,ok,ok
11,11,do you remember where you ate,do you remember do where where you ate ate where,do you remember where you ate
12,12,ok anyone else unwell with similar symptoms,ok anyone else unwell symptoms with similar symptoms,ok anyone else unwell with similar symptoms
13,13,ok ok fine um alright and uh in terms of your your overall health are you normally fit and well or uh,ok ok fine uh um alright your and uh are in terms of your your your and overall you health well are terms you are normally fit health and fit well normally or fit uh,ok ok fine um and uh in terms of your overall health are you normally fit and well or uh
14,14,ok and is your asthma well controlled,ok your and asthma is your asthma well your controlled asthma,ok and asthma is your well controlled asthma
15,15,fine and you dont have any other tummy problem bowel problems i should be aware of,fine and you you dont have any other tummy problem problem tummy bowel problem problems i fine should be aware be of of,fine and you dont have any other tummy problem bowel problems i should be aware of
16,16,no ok um and apart from the inhalers do you take any other medications,no ok um medications and apart take from the inhalers do ok you take any other medications,no um and apart from the inhalers do you take any other medications
17,17,ok fine and in terms of just your day to day life you said its been affecting your life um in what way has it been affecting your life,ok been fine and in ok terms of just day your day to said day fine life you you you said its been affecting your your your life to um in it what way has it been affecting your life,ok fine in terms of just day to day life you said its been affecting your life um in what way has it been impacting your lifestyle
18,18,ok,ok,ok
19,19,yeah,yeah,yeah
20,20,and have you are you currently working at the moment,and have you are are you the currently working at the moment,and have you are currently working at the moment
21,21,ok and how many times a day are you going lets say in the last couple of days,ok the and how many times going a are day are ok you going lets couple say in the day last couple couple of days,ok and how many times a day are ok you lets say in the last couple of days
22,22,would would work,would would work,would would work
23,23,ok have you been going into work the last three days or have you been at home,ok into have you into been have going ok into work the last three you days days or or have you been been at home,ok have you been going ok into work the last three days or have they been at home
24,24,ok that must be difficult for you then,ok be that must be ok difficult for you then,ok that must be ok for you then
25,25,fine and you said you mentioned you live with your wife and two children is that right,fine and you wife said two you with mentioned you live with your wife you and two children is that right children,fine and you said you mentioned you live with your wife and two children is that right
26,26,right alright um just a couple of other question we need to ask sir um do you smoke at all,right alright to um just a couple to of other sir question we need you to alright ask sir you um do you at smoke at need all,right alright um just a couple of other question we need to ask sir um do you smoke at all
27,27,and do you drink much in the way of alcohol,and drink do the you drink drink much in the way of alcohol alcohol,and do you drink much in the way of alcohol
28,28,ok so um er normally at this stage i like to um examine you if thats ok but um um but but having listened to your story sir i think uh um just to recap for the last three days youve been having loose stool diarrhea a bit of tummy pain uh mainly on the left hand side um and vomiting and fever and youre quite weak and lethargic um you mentioned you had this chinese takeaway as little as three days ago and i wondered whether that might be the cause of your problems,ok so um er normally your at and this sir stage i like uh to three um examine just you if three thats for ok but days um um but sir but had having side listened pain to whether your story sir i think uh um just to recap for the last three to days lethargic youve been the having loose stool days diarrhea that a bit of tummy pain you uh pain mainly on if the lethargic left thats hand this side last um and vomiting and fever and but youre wondered quite sir weak and lethargic like um you mentioned you hand had this chinese takeaway as diarrhea little as three days ago wondered and i wondered normally whether that might be the cause three of your problems weak,ok so um normally at this stage i like to examine you if thats ok but um but sir had listened to your story i think um just to recap for the last three days youve been having loose stool diarrhea a bit of tummy pain uh mainly on the left hand side um vomiting and fever but youre quite weak and lethargic like you mentioned you had this chinese takeaway as little as three weeks ago
29,29,um it seems like you may have something uh called gastroenteritis which essentially just a tummy bug or infection of your uh of your tummy,um it tummy seems like you have may have have your something uh called gastroenteritis which gastroenteritis essentially just a tummy called bug just or infection just of your your uh essentially of um your tummy of,um it seems like you may have something called gastroenteritis which essentially just a tummy bug or infection of your uh of um tumm
30,30,uh mainly caused by viruses but there can be a possibility of bacteria uh causing its symptoms um,uh mainly caused uh by viruses but be there can viruses be a possibility of viruses bacteria a uh causing its uh symptoms um,uh mainly caused by viruses but there can be a possibility of bacteria uh causing its symptoms
31,31,at this stage uh what what wed recommend is just what we say conservative management so um i dont think you need anything like antibiotics its really just um making sure youre well hydrated so drinking fluids,at what this um stage uh what uh what wed um recommend is recommend just what we say conservative management is so um i dont conservative think you need anything need like so antibiotics its youre really just youre um so making stage sure making youre i well hydrated wed so drinking fluids just,at this stage what wed recommend is just what we say conservative management so i dont think you need anything like antibiotics its really just um making sure youre well hydrated so drinking fluids
32,32,six seven times a day and you mention its mainly watery have you noticed any other things like blood in your stools,six seven day times a day day and seven you mention stools its mainly watery a have you noticed any other like things like blood times in like your watery stools,six seven day a day and seven you mention its mainly watery have you noticed any other things like blood times in your stools
33,33,um there are things like dioralyte you can get from the pharmacy which uh its um it helps helps replenish your minerals and vitamins,um there there are pharmacy things like dioralyte you replenish can get from the um pharmacy which uh its um it helps helps replenish your helps minerals and vitamins can,um there are things like dioralyte you can get from the pharmacy which uh its it helps replenish your minerals and vitamins
34,34,um and if you are having vomiting diarrhea i would say recommend that in the first you know first couple of days,um and if you are are first having vomiting diarrhea i would say recommend that recommend in of the of first if you know first couple of days,um and if you are having vomiting diarrhea i would say that in the first if  you know first couple of days
